Cenario,Band,RTT,Sent,Retrans,Lost,Time
1,5,0.0719,33563,15315,11494,11m33.576156658
2,5,0.0604,37041,18094,13506,14m57.260028575
3,5,0.1012,38401,19183,14231,16m49.470588642
4,5,0.3334,38726,19401,14407,16m52.847845468
5,5,0.0952,38923,19659,14651,17m17.973625596
6,5,0.4919,41273,21562,15968,19m44.202921081
7,5,0.0851,41099,21444,15873,19m13.277790619
8,5,0.0915,41885,21974,16327,20m17.188431826
9,5,0.0859,42832,22797,16852,21m36.382440211
10,5,0.0946,45228,24562,18569,24m17.776649069
