eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.08,0.00,0.00
466.32,18.90,269.25,11.19
579.24,17.95,326.56,10.14
578.71,16.48,326.26,11.15
578.72,19.49,326.27,10.96
580.21,17.66,326.28,9.56
578.71,19.62,326.26,11.64
578.87,17.20,326.35,11.04
578.74,17.12,327.76,10.13
580.29,19.49,326.32,10.59
579.04,20.92,1.48,0.07
578.79,19.40,0.00,0.00
578.70,18.19,0.00,0.00
578.69,19.21,0.00,0.00
580.20,18.97,0.00,0.00
578.82,18.70,0.00,0.00
578.71,20.05,0.00,0.00
578.71,21.30,0.00,0.00
580.15,22.98,0.00,0.00
579.08,19.19,0.00,0.00
579.04,17.95,0.00,0.00
578.75,17.81,0.00,0.00
578.68,19.23,0.00,0.00
578.70,21.72,0.00,0.00
580.49,17.65,0.00,0.00
578.86,20.79,0.00,0.04
578.68,20.06,0.00,0.04
472.45,16.40,0.00,0.04
578.53,19.84,0.00,0.04
580.20,21.52,0.00,0.04
579.18,21.09,0.00,0.04
578.71,19.11,0.00,0.00
578.67,19.02,0.00,0.04
