eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
418.81,19.26,265.64,11.84
409.07,12.70,255.48,9.31
410.47,10.03,253.96,10.97
408.93,9.96,255.40,9.84
408.94,10.03,253.93,8.45
410.45,10.03,214.08,9.59
408.97,9.96,253.95,10.67
409.01,10.03,255.44,8.19
408.92,11.49,253.92,10.00
410.70,13.04,254.10,10.88
408.94,11.02,0.00,0.00
408.94,12.46,0.00,0.00
410.43,10.03,0.00,0.00
408.93,10.03,0.00,0.00
408.94,9.96,0.00,0.00
410.40,10.03,0.00,0.00
409.01,10.03,0.00,0.00
408.99,12.46,0.00,0.00
410.41,9.96,0.00,0.00
408.92,12.71,0.00,0.00
408.95,11.31,0.00,0.00
408.93,13.64,0.00,0.00
410.45,11.05,0.00,0.00
408.94,11.55,0.00,0.00
409.01,9.96,0.00,0.00
410.64,10.12,0.00,0.04
408.94,10.03,0.00,0.04
408.93,9.96,0.00,0.04
410.41,10.03,0.00,0.04
408.93,10.03,0.00,0.04
408.96,9.96,0.00,0.04
410.34,10.03,0.00,0.00
408.94,13.01,0.00,0.04
408.95,11.97,0.00,0.04
410.51,12.87,0.00,0.04
408.94,10.03,0.00,0.00
408.96,9.96,0.00,0.00
410.43,10.03,0.00,0.00
409.30,9.97,0.00,0.00
408.92,12.34,0.00,0.00
408.94,9.96,0.00,0.04
410.42,11.88,0.00,0.04
408.93,11.68,0.00,0.04
408.93,10.03,0.00,0.00
410.41,12.16,0.00,0.00
