eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
451.15,19.20,107.06,4.46
442.89,17.64,94.48,2.31
442.89,18.77,94.48,3.64
442.89,17.91,94.48,2.38
443.32,18.18,94.57,2.31
441.66,16.38,94.54,2.31
442.88,17.21,93.00,2.31
364.65,13.48,94.48,2.31
442.91,16.49,94.49,2.31
443.02,17.00,94.51,3.10
363.17,14.67,0.00,0.00
443.19,16.65,0.00,0.00
441.41,16.68,0.00,0.00
442.89,18.16,0.00,0.00
442.90,17.56,0.00,0.00
442.91,14.84,0.00,0.00
442.89,16.24,0.00,0.00
364.73,15.78,0.00,0.00
442.86,19.52,0.00,0.00
441.41,16.99,0.00,0.00
364.66,13.13,0.00,0.00
363.14,13.65,0.00,0.00
439.94,16.96,0.00,0.00
443.18,15.96,0.00,0.00
369.10,15.96,0.00,0.00
442.85,15.14,0.00,0.04
441.40,17.51,0.00,0.04
442.89,16.79,0.00,0.04
442.88,17.10,0.00,0.04
442.91,16.38,0.00,0.04
442.88,15.81,0.00,0.04
442.88,18.70,0.00,0.00
443.28,15.72,0.00,0.04
441.40,16.58,0.00,0.04
442.88,18.33,0.00,0.04
442.90,16.82,0.00,0.00
442.90,16.95,0.00,0.00
442.88,16.52,0.00,0.00
442.87,14.74,0.00,0.00
442.91,18.79,0.00,0.00
442.93,17.84,0.00,0.04
442.91,16.69,0.00,0.04
442.91,17.30,0.00,0.04
441.44,16.16,0.00,0.00
364.65,15.32,0.00,0.00
442.92,16.82,0.00,0.00
442.89,18.75,0.00,0.00
