eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
327.43,16.16,540.32,20.97
264.27,9.20,534.44,17.60
317.39,11.94,534.40,15.81
316.15,11.76,534.80,14.01
295.26,11.12,532.94,17.14
281.97,10.73,534.41,14.13
317.40,11.02,534.42,15.54
265.73,11.11,534.42,15.99
317.42,10.98,534.45,16.85
317.42,12.09,532.97,16.75
317.40,11.92,0.00,0.00
317.42,10.16,0.00,0.00
315.92,12.67,0.00,0.00
317.46,9.19,0.00,0.00
317.41,12.58,0.00,0.00
317.59,14.16,0.00,0.00
317.38,11.85,0.00,0.00
262.78,11.98,0.00,0.00
317.41,11.26,0.00,0.00
317.40,11.03,0.00,0.00
317.40,13.13,0.00,0.00
315.93,12.50,0.00,0.00
317.40,10.83,0.00,0.00
317.42,11.14,0.00,0.00
317.47,13.17,0.00,0.00
317.42,11.54,0.00,0.04
315.92,12.77,0.00,0.04
317.40,14.18,0.00,0.04
317.40,12.18,0.00,0.04
317.40,12.85,0.00,0.04
317.40,11.44,0.00,0.04
317.40,11.81,0.00,0.00
316.01,11.77,0.00,0.04
317.40,12.94,0.00,0.04
317.42,11.92,0.00,0.04
317.38,11.47,0.00,0.00
317.42,11.82,0.00,0.00
315.93,12.74,0.00,0.00
317.51,9.94,0.00,0.00
317.40,10.81,0.00,0.00
317.39,12.94,0.00,0.04
317.42,12.15,0.00,0.04
315.91,11.90,0.00,0.04
317.40,12.07,0.00,0.00
317.37,11.53,0.00,0.00
317.40,12.31,0.00,0.00
317.68,11.05,0.00,0.00
315.94,14.35,0.00,0.00
264.30,12.23,0.00,0.00
317.38,15.02,0.00,0.00
