eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
265.60,14.82,410.78,16.76
255.40,8.21,408.94,9.96
214.06,8.26,408.93,10.03
255.44,9.30,410.47,11.89
255.62,9.49,409.30,11.49
253.92,8.79,408.94,9.96
255.65,10.18,409.34,10.04
212.60,8.95,408.96,9.96
253.92,10.90,410.40,11.57
255.44,9.83,408.99,10.03
175.67,6.45,0.00,0.00
255.58,11.53,0.00,0.00
208.15,8.52,0.00,0.00
152.06,4.34,0.00,0.00
255.41,10.77,0.00,0.00
255.41,10.67,0.00,0.00
253.91,10.06,0.00,0.00
255.40,8.82,0.00,0.00
217.18,10.44,0.00,0.00
253.92,11.08,0.00,0.00
255.40,10.80,0.00,0.00
255.36,9.64,0.00,0.00
253.91,10.30,0.00,0.00
255.40,10.13,0.00,0.00
254.06,9.12,0.00,0.00
255.40,9.35,0.00,0.04
255.40,11.13,0.00,0.04
253.92,10.19,0.00,0.04
214.07,9.60,0.00,0.04
255.39,10.16,0.00,0.04
255.52,9.14,0.00,0.04
253.94,11.47,0.00,0.00
255.40,10.82,0.00,0.04
254.15,9.07,0.00,0.04
255.40,10.69,0.00,0.04
255.40,9.28,0.00,0.00
254.04,7.53,0.00,0.00
255.40,10.69,0.00,0.00
255.39,9.60,0.00,0.00
253.92,10.51,0.00,0.00
215.55,8.32,0.00,0.04
212.74,8.10,0.00,0.04
253.92,9.97,0.00,0.04
255.63,10.21,0.00,0.00
212.59,8.29,0.00,0.00
255.51,10.86,0.00,0.00
253.91,9.58,0.00,0.00
255.42,9.49,0.00,0.00
255.38,8.82,0.00,0.00
253.92,7.97,0.00,0.00
255.40,10.41,0.00,0.00
253.89,8.59,0.00,0.00
255.40,11.52,0.00,0.00
255.42,10.37,0.00,0.00
253.91,11.38,0.00,0.00
255.39,11.50,0.00,0.00
255.66,10.00,0.00,0.04
254.06,8.59,0.00,0.04
255.40,11.48,0.00,0.04
253.92,9.13,0.00,0.00
255.40,10.40,0.00,0.00
255.40,8.36,0.00,0.00
253.90,9.78,0.00,0.00
255.38,10.57,0.00,0.00
255.42,10.34,0.00,0.00
253.92,11.51,0.00,0.00
255.41,10.83,0.00,0.00
169.77,7.48,0.00,0.00
255.40,11.63,0.00,0.00
