eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
336.49,13.42,584.88,21.83
326.24,8.80,578.66,20.83
327.75,10.91,578.74,17.88
326.36,9.96,578.88,19.08
326.38,12.34,580.39,18.08
326.50,8.89,579.13,19.34
326.26,10.92,578.71,20.26
326.28,12.53,472.44,19.46
326.29,10.72,578.75,18.39
328.02,10.25,579.20,19.24
326.27,11.38,0.00,0.00
326.27,12.85,0.00,0.00
326.26,9.85,0.00,0.00
326.27,12.22,0.00,0.00
326.26,10.25,0.00,0.00
327.77,11.59,0.00,0.00
326.59,11.58,0.00,0.00
326.52,10.00,0.00,0.00
326.51,10.62,0.00,0.00
326.55,13.00,0.00,0.00
326.52,11.76,0.00,0.00
326.26,12.11,0.00,0.00
326.25,11.43,0.00,0.00
326.26,12.01,0.00,0.00
326.34,10.22,0.00,0.00
326.25,11.22,0.00,0.04
327.88,10.87,0.00,0.04
326.54,10.93,0.00,0.04
326.53,13.13,0.00,0.04
326.26,10.85,0.00,0.04
326.26,9.75,0.00,0.04
326.24,10.95,0.00,0.00
326.25,11.03,0.00,0.04
267.20,9.04,0.00,0.04
326.26,13.26,0.00,0.04
326.26,10.32,0.00,0.00
326.25,13.61,0.00,0.00
326.26,11.64,0.00,0.00
327.72,13.29,0.00,0.00
326.50,12.63,0.00,0.00
326.52,11.22,0.00,0.04
326.26,12.07,0.00,0.04
326.26,11.46,0.00,0.04
326.27,13.68,0.00,0.00
326.26,11.03,0.00,0.00
327.73,11.62,0.00,0.00
326.26,11.70,0.00,0.00
