eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
326.59,15.43,539.63,20.11
317.42,11.66,534.45,16.99
317.41,10.08,534.43,16.32
317.41,10.23,534.43,15.29
317.52,11.22,534.62,16.71
316.26,9.65,533.50,16.62
317.41,9.81,534.43,15.90
317.42,10.76,534.45,17.37
317.43,12.52,532.98,17.93
316.02,11.90,533.10,15.89
308.55,11.85,0.00,0.00
315.92,13.09,0.00,0.00
317.40,11.08,0.00,0.00
317.42,10.50,0.00,0.00
317.41,9.52,0.00,0.00
317.42,12.76,0.00,0.00
315.91,10.93,0.00,0.00
317.36,11.89,0.00,0.00
317.44,11.43,0.00,0.00
317.41,11.72,0.00,0.00
264.23,11.56,0.00,0.00
315.93,10.53,0.00,0.00
317.42,9.96,0.00,0.00
317.41,10.91,0.00,0.00
311.83,11.71,0.00,0.00
270.17,9.51,0.00,0.04
317.41,10.74,0.00,0.04
317.54,11.93,0.00,0.04
315.93,11.20,0.00,0.04
317.41,11.38,0.00,0.04
317.40,10.73,0.00,0.04
317.40,13.07,0.00,0.00
317.40,9.03,0.00,0.04
317.35,12.51,0.00,0.04
315.93,12.03,0.00,0.04
317.42,11.77,0.00,0.00
317.40,10.69,0.00,0.00
317.74,10.67,0.00,0.00
315.89,11.05,0.00,0.00
317.41,12.84,0.00,0.00
317.40,11.38,0.00,0.04
317.41,11.27,0.00,0.04
317.59,13.44,0.00,0.04
264.37,10.67,0.00,0.00
315.89,10.60,0.00,0.00
317.40,9.59,0.00,0.00
317.40,12.82,0.00,0.00
317.42,12.39,0.00,0.00
317.41,13.48,0.00,0.00
315.93,13.41,0.00,0.00
