eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
154.07,8.91,407.63,22.00
141.72,7.17,398.60,17.59
141.72,4.82,398.60,15.31
141.62,5.93,399.79,14.85
138.77,5.40,398.59,14.74
144.74,4.23,400.24,13.42
140.25,5.01,398.61,13.55
141.72,5.81,398.60,17.61
124.09,5.38,400.35,16.21
141.78,4.97,330.81,11.92
141.72,5.84,0.00,0.00
141.72,5.58,0.00,0.00
141.72,5.50,0.00,0.00
141.77,5.31,0.00,0.00
141.72,5.96,0.00,0.00
141.72,4.80,0.00,0.00
141.72,3.46,0.00,0.00
141.71,5.77,0.00,0.00
141.77,5.17,0.00,0.00
140.25,3.54,0.00,0.00
141.70,4.64,0.00,0.00
141.72,5.29,0.00,0.00
141.72,5.13,0.00,0.00
141.72,6.10,0.00,0.00
141.75,5.33,0.00,0.00
141.72,5.48,0.00,0.04
141.72,4.21,0.00,0.04
141.72,5.72,0.00,0.04
141.73,4.73,0.00,0.04
141.73,5.64,0.00,0.04
140.31,4.42,0.00,0.04
141.73,5.06,0.00,0.00
141.72,5.07,0.00,0.04
141.72,5.75,0.00,0.04
141.73,5.25,0.00,0.04
141.73,6.71,0.00,0.00
141.73,3.90,0.00,0.00
141.73,6.10,0.00,0.00
141.73,5.87,0.00,0.00
124.01,5.75,0.00,0.00
141.73,5.90,0.00,0.04
141.73,3.75,0.00,0.04
140.25,4.94,0.00,0.04
141.73,5.63,0.00,0.00
141.72,6.75,0.00,0.00
141.73,7.01,0.00,0.00
141.73,5.36,0.00,0.00
141.76,3.46,0.00,0.00
141.73,6.40,0.00,0.00
141.73,4.28,0.00,0.00
141.74,4.61,0.00,0.00
141.73,6.31,0.00,0.00
141.73,4.80,0.00,0.00
141.73,3.46,0.00,0.00
140.25,3.46,0.00,0.00
141.72,6.23,0.00,0.00
141.72,4.26,0.00,0.04
141.73,4.63,0.00,0.04
141.73,3.46,0.00,0.04
141.72,5.03,0.00,0.00
141.73,5.31,0.00,0.00
141.73,5.28,0.00,0.00
141.73,5.25,0.00,0.00
141.72,4.06,0.00,0.00
110.75,5.38,0.00,0.00
153.52,4.34,0.00,0.00
141.73,4.61,0.00,0.00
141.72,5.34,0.00,0.00
141.72,5.99,0.00,0.00
141.72,4.57,0.00,0.00
141.73,4.42,0.00,0.00
141.72,5.85,0.00,0.00
141.73,5.46,0.00,0.00
141.72,6.40,0.00,0.00
141.73,5.42,0.00,0.00
141.76,5.05,0.00,0.00
140.25,5.48,0.00,0.00
141.73,6.78,0.00,0.00
141.72,4.45,0.00,0.00
141.72,4.36,0.00,0.00
141.72,5.58,0.00,0.00
141.77,6.64,0.00,0.00
141.70,4.79,0.00,0.00
141.73,5.54,0.00,0.00
141.72,5.42,0.00,0.00
141.73,5.90,0.00,0.00
141.74,6.09,0.00,0.00
140.26,5.67,0.00,0.00
141.73,5.66,0.00,0.04
141.73,3.68,0.00,0.04
141.73,6.46,0.00,0.04
141.72,6.35,0.00,0.00
141.72,3.74,0.00,0.00
141.73,5.68,0.00,0.00
141.73,5.47,0.00,0.00
141.73,5.77,0.00,0.00
141.73,6.36,0.00,0.00
141.73,5.32,0.00,0.00
141.80,5.42,0.00,0.00
104.82,4.44,0.00,0.00
141.73,6.21,0.00,0.00
141.80,5.95,0.00,0.00
141.74,4.33,0.00,0.00
141.73,4.54,0.00,0.00
140.25,5.06,0.00,0.00
141.73,4.40,0.00,0.00
141.73,4.94,0.00,0.00
141.72,5.24,0.00,0.00
141.73,4.57,0.00,0.00
141.73,5.24,0.00,0.00
141.73,5.39,0.00,0.00
141.73,3.64,0.00,0.00
141.73,5.99,0.00,0.00
141.73,4.53,0.00,0.00
141.73,4.43,0.00,0.00
140.24,5.41,0.00,0.00
141.89,5.78,0.00,0.00
141.73,6.15,0.00,0.00
141.73,5.70,0.00,0.00
141.73,4.69,0.00,0.00
141.73,5.42,0.00,0.00
141.73,4.53,0.00,0.00
