eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
209.48,9.58,594.38,21.92
197.83,6.66,587.58,21.52
197.94,9.01,589.39,16.18
196.33,8.00,588.99,18.73
197.83,7.75,587.58,20.09
197.84,7.26,589.10,18.59
197.83,5.60,589.07,18.01
197.82,6.75,587.56,18.33
197.82,6.38,589.03,20.01
197.96,7.34,589.46,20.07
196.36,7.10,0.00,0.00
197.83,8.28,0.00,0.00
197.82,7.77,0.00,0.00
197.81,8.98,0.00,0.00
174.21,6.81,0.00,0.00
101.87,4.97,0.00,0.00
197.86,8.60,0.00,0.00
197.82,8.04,0.00,0.00
169.78,7.88,0.00,0.00
197.83,5.97,0.00,0.00
197.83,8.51,0.00,0.00
197.81,7.32,0.00,0.00
197.83,7.40,0.00,0.00
197.83,7.82,0.00,0.00
196.38,8.24,0.00,0.00
197.83,8.30,0.00,0.04
197.82,8.54,0.00,0.04
197.82,7.18,0.00,0.04
197.82,7.83,0.00,0.04
197.82,7.10,0.00,0.04
197.82,7.43,0.00,0.04
197.82,6.15,0.00,0.00
196.34,7.04,0.00,0.04
197.91,9.19,0.00,0.04
197.83,7.56,0.00,0.04
197.82,6.90,0.00,0.00
197.82,7.55,0.00,0.00
197.83,7.57,0.00,0.00
197.83,8.04,0.00,0.00
196.36,6.38,0.00,0.00
197.84,6.99,0.00,0.04
197.83,8.72,0.00,0.04
197.84,8.65,0.00,0.04
197.82,7.71,0.00,0.00
197.83,6.40,0.00,0.00
197.83,8.54,0.00,0.00
196.35,6.92,0.00,0.00
197.82,7.77,0.00,0.00
197.83,8.45,0.00,0.00
197.83,6.78,0.00,0.00
197.86,8.63,0.00,0.00
197.81,8.36,0.00,0.00
197.83,7.50,0.00,0.00
197.84,6.82,0.00,0.00
196.35,7.11,0.00,0.00
197.81,7.71,0.00,0.00
197.86,6.58,0.00,0.04
197.83,6.58,0.00,0.04
197.83,7.57,0.00,0.04
197.83,6.13,0.00,0.00
197.84,6.80,0.00,0.00
196.36,7.87,0.00,0.00
197.81,8.55,0.00,0.00
197.83,8.15,0.00,0.00
197.82,6.72,0.00,0.00
197.83,9.06,0.00,0.00
131.39,6.68,0.00,0.00
122.55,3.82,0.00,0.00
197.83,9.09,0.00,0.00
197.84,8.77,0.00,0.00
197.84,6.69,0.00,0.00
196.35,8.06,0.00,0.00
159.44,6.56,0.00,0.00
211.09,5.70,0.00,0.00
196.35,8.36,0.00,0.00
197.83,8.96,0.00,0.00
197.83,7.06,0.00,0.00
197.83,7.39,0.00,0.00
197.85,7.67,0.00,0.00
