eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
119.45,6.90,508.32,24.81
107.76,5.28,587.52,22.32
107.77,3.57,575.78,21.95
106.30,3.19,587.58,19.89
107.76,3.37,588.99,23.60
107.86,3.12,588.08,20.59
106.30,3.80,587.61,21.11
107.77,4.06,587.58,20.39
107.77,4.24,587.58,22.08
106.33,2.60,587.74,21.01
107.77,2.67,0.00,0.00
107.77,3.78,0.00,0.00
106.30,3.57,0.00,0.00
107.77,4.55,0.00,0.00
107.77,3.56,0.00,0.00
106.30,4.66,0.00,0.00
107.77,4.94,0.00,0.00
107.78,4.17,0.00,0.00
107.77,4.35,0.00,0.00
106.30,5.22,0.00,0.00
107.77,3.23,0.00,0.00
107.77,3.38,0.00,0.00
106.29,4.29,0.00,0.00
94.48,3.34,0.00,0.00
107.87,4.69,0.00,0.00
107.77,4.82,0.00,0.04
106.30,3.03,0.00,0.04
107.77,4.48,0.00,0.04
107.77,4.03,0.00,0.04
106.29,2.60,0.00,0.04
107.77,4.28,0.00,0.04
95.96,3.93,0.00,0.00
107.77,4.78,0.00,0.04
98.91,4.29,0.00,0.04
107.85,4.58,0.00,0.04
106.30,4.35,0.00,0.00
107.77,3.40,0.00,0.00
107.78,4.86,0.00,0.00
106.30,3.95,0.00,0.00
107.77,3.58,0.00,0.00
107.77,3.72,0.00,0.04
106.30,4.85,0.00,0.04
107.77,5.16,0.00,0.04
107.77,4.93,0.00,0.00
106.29,3.65,0.00,0.00
107.77,4.96,0.00,0.00
107.77,3.62,0.00,0.00
95.96,4.53,0.00,0.00
107.77,4.64,0.00,0.00
107.77,2.67,0.00,0.00
106.29,4.41,0.00,0.00
107.81,4.41,0.00,0.00
107.77,4.08,0.00,0.00
106.29,3.56,0.00,0.00
107.76,3.76,0.00,0.00
107.77,3.79,0.00,0.00
106.30,4.25,0.00,0.04
107.80,4.28,0.00,0.04
107.77,4.10,0.00,0.04
106.30,5.31,0.00,0.00
107.77,4.03,0.00,0.00
107.76,3.46,0.00,0.00
106.29,4.12,0.00,0.00
107.77,3.64,0.00,0.00
107.78,4.24,0.00,0.00
107.76,3.48,0.00,0.00
106.29,4.67,0.00,0.00
107.77,5.44,0.00,0.00
107.78,4.59,0.00,0.00
106.29,3.60,0.00,0.00
107.75,4.33,0.00,0.00
107.77,5.10,0.00,0.00
106.29,4.85,0.00,0.00
42.81,1.76,0.00,0.00
104.89,4.48,0.00,0.00
107.77,3.23,0.00,0.00
106.29,3.86,0.00,0.00
107.77,4.12,0.00,0.00
107.77,4.84,0.00,0.00
106.29,2.79,0.00,0.00
107.76,4.07,0.00,0.00
107.77,4.62,0.00,0.00
106.29,3.29,0.00,0.00
107.77,4.19,0.00,0.00
107.77,4.73,0.00,0.00
107.77,3.29,0.00,0.00
106.30,4.62,0.00,0.00
107.77,4.64,0.00,0.00
107.77,4.08,0.00,0.04
106.29,4.84,0.00,0.04
90.06,3.60,0.00,0.04
113.72,5.49,0.00,0.00
107.77,3.99,0.00,0.00
107.77,2.67,0.00,0.00
107.77,4.60,0.00,0.00
106.29,5.34,0.00,0.00
107.77,3.86,0.00,0.00
107.83,4.46,0.00,0.00
95.96,4.98,0.00,0.00
107.77,3.10,0.00,0.00
107.77,3.66,0.00,0.00
107.79,4.45,0.00,0.00
106.29,3.37,0.00,0.00
107.77,4.18,0.00,0.00
107.77,4.16,0.00,0.00
106.29,3.59,0.00,0.00
107.77,3.46,0.00,0.00
107.77,4.43,0.00,0.00
106.29,4.37,0.00,0.00
107.77,4.03,0.00,0.00
107.77,4.80,0.00,0.00
106.29,4.37,0.00,0.00
107.77,4.02,0.00,0.00
107.77,3.83,0.00,0.00
106.29,2.60,0.00,0.00
107.77,4.15,0.00,0.00
107.77,4.37,0.00,0.00
106.29,4.68,0.00,0.00
107.76,3.46,0.00,0.00
107.81,3.95,0.00,0.00
106.30,3.87,0.00,0.00
107.77,4.59,0.00,0.00
82.67,3.43,0.00,0.00
121.06,4.26,0.00,0.00
107.77,3.66,0.00,0.00
106.32,2.60,0.00,0.00
107.77,4.71,0.00,0.00
107.78,4.09,0.00,0.00
106.30,2.60,0.00,0.00
107.77,5.01,0.00,0.00
107.77,4.00,0.00,0.00
106.37,3.35,0.00,0.00
107.77,5.14,0.00,0.00
107.77,3.57,0.00,0.00
106.29,2.60,0.00,0.00
107.76,3.82,0.00,0.00
107.75,4.35,0.00,0.00
107.80,2.60,0.00,0.00
106.30,5.33,0.00,0.00
107.77,3.13,0.00,0.00
107.83,5.38,0.00,0.00
106.29,2.81,0.00,0.00
107.77,5.42,0.00,0.00
107.83,3.78,0.00,0.00
106.29,2.98,0.00,0.00
