eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
348.58,17.32,509.33,25.59
338.07,11.36,407.46,16.86
339.54,10.66,501.93,21.92
338.02,12.42,414.78,17.36
339.55,12.33,413.37,16.09
338.07,9.17,214.06,8.77
338.07,12.52,490.13,20.40
339.57,10.58,501.97,19.84
338.23,10.67,194.96,7.96
338.40,9.55,499.48,21.16
338.07,11.17,0.00,0.00
339.85,11.34,0.00,0.00
338.06,14.57,0.00,0.00
338.07,11.52,0.00,0.00
339.74,12.43,0.00,0.00
338.08,14.25,0.00,0.00
338.07,10.65,0.00,0.00
339.71,11.93,0.00,0.00
338.07,11.82,0.00,0.00
280.50,12.12,0.00,0.00
338.08,12.06,0.00,0.00
339.71,10.67,0.00,0.00
338.05,10.93,0.00,0.00
338.43,11.71,0.00,0.00
338.11,12.27,0.00,0.00
339.55,12.23,0.00,0.04
338.07,12.22,0.00,0.04
282.02,11.09,0.00,0.04
338.10,10.11,0.00,0.04
338.08,10.80,0.00,0.04
339.72,12.59,0.00,0.04
338.07,9.57,0.00,0.00
338.08,14.58,0.00,0.04
339.70,11.77,0.00,0.04
338.07,12.09,0.00,0.04
338.08,10.61,0.00,0.00
339.72,13.38,0.00,0.00
338.08,12.92,0.00,0.00
338.08,14.40,0.00,0.00
339.72,11.96,0.00,0.00
338.07,11.20,0.00,0.04
338.09,12.42,0.00,0.04
339.75,12.95,0.00,0.04
338.07,10.59,0.00,0.00
338.08,11.69,0.00,0.00
339.56,11.54,0.00,0.00
338.08,12.39,0.00,0.00
338.08,10.39,0.00,0.00
339.55,12.20,0.00,0.00
338.08,12.21,0.00,0.00
