eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
442.60,22.01,324.80,12.94
434.03,19.13,315.93,19.55
434.03,21.76,314.45,15.91
434.04,13.75,315.93,11.84
434.30,12.95,316.12,8.61
434.04,14.13,314.46,9.48
435.54,13.76,315.95,10.26
434.06,12.14,315.95,9.68
434.30,14.42,314.64,9.73
434.32,16.41,314.66,8.68
434.06,12.51,0.00,0.00
434.15,11.04,0.00,0.00
434.06,15.20,0.00,0.00
434.41,15.14,0.00,0.00
434.24,12.93,0.00,0.00
434.20,15.67,0.00,0.00
434.20,15.85,0.00,0.00
434.22,12.94,0.00,0.00
434.19,13.91,0.00,0.00
434.18,13.78,0.00,0.00
434.05,15.07,0.00,0.00
434.03,15.69,0.00,0.00
434.03,15.60,0.00,0.00
434.05,14.78,0.00,0.00
434.04,11.67,0.00,0.00
434.01,14.50,0.00,0.04
434.45,12.96,0.00,0.04
434.04,15.94,0.00,0.04
434.04,14.68,0.00,0.04
434.06,13.11,0.00,0.04
435.52,11.97,0.00,0.04
434.24,14.39,0.00,0.00
434.06,14.56,0.00,0.04
434.05,13.29,0.00,0.04
434.04,14.00,0.00,0.04
434.04,11.72,0.00,0.00
434.04,14.41,0.00,0.00
434.02,13.88,0.00,0.00
434.04,11.85,0.00,0.00
434.06,13.24,0.00,0.00
435.50,15.69,0.00,0.04
