eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
441.40,23.67,0.00,0.08
549.06,21.02,197.94,9.74
549.20,16.26,234.74,8.90
547.70,16.51,219.96,7.13
549.44,21.89,206.78,8.51
549.19,15.27,200.78,9.73
549.27,19.27,234.77,8.24
549.74,18.26,234.97,8.96
547.78,19.24,234.76,9.77
549.32,16.19,234.79,8.73
549.21,18.01,0.00,0.00
549.19,18.70,0.00,0.00
549.18,19.08,0.00,0.00
549.21,18.25,0.00,0.00
549.18,18.91,0.00,0.00
549.42,20.98,0.00,0.00
549.12,17.57,0.00,0.00
549.12,18.67,0.00,0.00
547.72,18.34,0.00,0.00
549.22,16.17,0.00,0.00
465.02,16.69,0.00,0.00
532.91,18.55,0.00,0.00
549.18,16.81,0.00,0.00
549.18,16.43,0.00,0.00
549.40,19.06,0.00,0.00
549.20,20.24,0.00,0.04
549.23,15.84,0.00,0.04
549.22,18.01,0.00,0.04
549.21,18.52,0.00,0.04
549.17,16.58,0.00,0.04
547.67,16.23,0.00,0.04
549.17,19.01,0.00,0.00
549.13,19.06,0.00,0.04
549.18,21.35,0.00,0.04
549.21,17.48,0.00,0.04
