eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
484.04,20.20,372.22,19.82
474.31,15.34,364.97,14.83
475.34,15.04,364.62,15.70
475.34,16.45,363.15,11.88
475.39,17.23,364.66,12.90
475.37,16.86,243.59,11.19
475.51,16.75,178.69,7.85
475.34,14.30,335.10,13.17
473.88,16.81,287.87,10.67
475.45,13.47,314.51,12.60
475.41,15.71,0.00,0.00
475.37,17.44,0.00,0.00
475.37,13.96,0.00,0.00
475.73,16.02,0.00,0.00
475.33,16.98,0.00,0.00
473.90,17.31,0.00,0.00
475.37,14.54,0.00,0.00
475.35,16.08,0.00,0.00
475.37,17.00,0.00,0.00
475.74,17.41,0.00,0.00
475.47,18.55,0.00,0.00
475.34,18.31,0.00,0.00
473.89,18.50,0.00,0.00
475.33,17.45,0.00,0.00
475.45,16.82,0.00,0.00
475.34,17.14,0.00,0.04
475.40,15.77,0.00,0.04
475.77,17.87,0.00,0.04
473.88,15.73,0.00,0.04
475.35,19.16,0.00,0.04
475.37,18.60,0.00,0.04
475.37,17.24,0.00,0.00
475.38,17.13,0.00,0.04
475.36,17.60,0.00,0.04
475.37,18.60,0.00,0.04
475.36,16.40,0.00,0.00
475.40,17.93,0.00,0.00
474.35,16.70,0.00,0.00
