eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
215.83,9.30,424.45,17.35
205.37,8.03,418.13,15.08
203.74,12.45,292.32,14.36
205.22,10.67,417.81,19.65
205.32,8.74,418.03,17.47
203.74,5.05,416.33,10.25
205.20,4.98,417.79,13.43
205.22,5.35,417.83,10.25
203.81,10.71,417.96,12.32
205.26,4.98,416.42,12.09
203.73,5.06,0.00,0.00
205.39,5.06,0.00,0.00
205.37,4.98,0.00,0.00
203.73,4.98,0.00,0.00
205.21,5.05,0.00,0.00
205.18,4.98,0.00,0.00
203.73,4.98,0.00,0.00
205.18,5.05,0.00,0.00
205.22,4.98,0.00,0.00
203.73,4.98,0.00,0.00
205.21,5.05,0.00,0.00
205.19,4.98,0.00,0.00
203.70,4.98,0.00,0.00
205.20,5.05,0.00,0.00
205.28,4.98,0.00,0.00
203.72,5.06,0.00,0.04
205.20,5.05,0.00,0.04
205.20,9.02,0.00,0.04
203.72,5.05,0.00,0.04
205.20,5.05,0.00,0.04
205.19,5.93,0.00,0.04
203.73,6.69,0.00,0.00
205.20,4.98,0.00,0.04
205.19,4.98,0.00,0.04
203.73,5.05,0.00,0.04
205.20,4.98,0.00,0.00
205.20,7.28,0.00,0.00
203.71,5.05,0.00,0.00
205.21,4.98,0.00,0.00
205.21,6.89,0.00,0.00
203.73,4.98,0.00,0.04
205.20,5.05,0.00,0.04
205.22,4.98,0.00,0.04
203.73,4.98,0.00,0.00
205.21,6.98,0.00,0.00
203.85,4.98,0.00,0.00
205.21,4.98,0.00,0.00
205.22,5.05,0.00,0.00
203.73,4.98,0.00,0.00
205.20,4.98,0.00,0.00
205.21,5.05,0.00,0.00
203.74,4.98,0.00,0.00
205.20,4.98,0.00,0.00
205.21,5.05,0.00,0.00
203.73,4.98,0.00,0.00
205.21,4.98,0.00,0.00
205.21,5.05,0.00,0.04
203.73,4.98,0.00,0.04
205.24,4.98,0.00,0.04
205.20,5.05,0.00,0.00
203.71,4.98,0.00,0.00
205.20,4.98,0.00,0.00
205.30,5.05,0.00,0.00
203.73,4.98,0.00,0.00
205.20,4.98,0.00,0.00
205.21,5.05,0.00,0.00
203.73,4.98,0.00,0.00
205.22,4.98,0.00,0.00
205.22,5.05,0.00,0.00
203.73,4.98,0.00,0.00
205.21,4.98,0.00,0.00
205.20,8.60,0.00,0.00
203.73,4.98,0.00,0.00
205.20,4.98,0.00,0.00
205.37,4.98,0.00,0.00
203.73,5.44,0.00,0.00
205.20,7.08,0.00,0.00
205.18,6.71,0.00,0.00
203.71,5.05,0.00,0.00
205.19,4.98,0.00,0.00
205.22,6.29,0.00,0.00
203.73,5.48,0.00,0.00
205.21,5.05,0.00,0.00
