eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
219.78,11.42,496.75,22.94
234.92,9.94,549.61,26.24
233.26,8.12,549.20,15.76
234.68,9.29,549.06,18.10
234.71,8.54,549.14,19.37
234.71,10.27,549.13,20.12
234.75,10.90,547.74,19.47
234.71,10.33,549.14,16.50
234.73,9.53,549.18,18.45
234.77,8.66,549.27,18.65
234.74,8.21,0.00,0.00
234.71,11.18,0.00,0.00
234.73,10.28,0.00,0.00
234.73,9.84,0.00,0.00
234.75,9.72,0.00,0.00
197.83,7.82,0.00,0.00
197.83,7.08,0.00,0.00
234.74,9.18,0.00,0.00
234.74,9.77,0.00,0.00
234.72,9.71,0.00,0.00
234.74,10.70,0.00,0.00
234.74,9.41,0.00,0.00
234.76,8.22,0.00,0.00
234.74,10.14,0.00,0.00
234.78,10.13,0.00,0.00
233.28,11.07,0.00,0.04
234.73,9.22,0.00,0.04
196.35,7.71,0.00,0.04
234.73,10.54,0.00,0.04
234.74,10.29,0.00,0.04
234.73,8.88,0.00,0.04
234.74,9.20,0.00,0.00
234.75,11.02,0.00,0.04
234.74,10.98,0.00,0.04
155.01,6.30,0.00,0.04
208.16,9.79,0.00,0.00
224.42,7.88,0.00,0.00
234.75,8.98,0.00,0.00
234.73,9.50,0.00,0.00
233.22,8.26,0.00,0.00
234.71,9.12,0.00,0.04
234.73,9.32,0.00,0.04
234.73,8.11,0.00,0.04
234.73,8.85,0.00,0.00
234.73,8.73,0.00,0.00
234.80,8.91,0.00,0.00
234.73,9.20,0.00,0.00
234.70,10.57,0.00,0.00
234.73,9.63,0.00,0.00
234.95,8.45,0.00,0.00
233.28,8.96,0.00,0.00
234.73,8.88,0.00,0.00
234.90,9.28,0.00,0.00
234.74,10.53,0.00,0.00
234.73,8.30,0.00,0.00
197.81,8.17,0.00,0.00
85.62,3.10,0.00,0.04
166.82,8.44,0.00,0.04
239.16,9.60,0.00,0.04
234.90,9.46,0.00,0.00
233.25,8.90,0.00,0.00
234.72,9.19,0.00,0.00
234.74,9.20,0.00,0.00
234.73,8.70,0.00,0.00
234.74,10.05,0.00,0.00
234.74,6.84,0.00,0.00
234.74,10.10,0.00,0.00
197.83,9.45,0.00,0.00
234.74,8.91,0.00,0.00
