eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
583.62,23.31,208.92,10.23
589.47,26.86,197.97,9.19
587.59,17.93,197.83,4.83
589.05,18.21,196.35,6.55
589.12,16.71,197.85,6.13
588.20,20.84,198.04,7.34
589.09,18.54,197.84,7.21
587.58,17.30,197.83,7.69
589.08,18.42,197.84,5.96
589.46,18.09,196.49,8.00
587.57,17.74,1.48,0.08
589.48,18.39,0.00,0.00
587.59,19.10,0.00,0.00
589.04,20.24,0.00,0.00
589.08,17.96,0.00,0.00
589.02,18.55,0.00,0.00
587.57,23.02,0.00,0.00
589.47,18.83,0.00,0.00
587.70,20.67,0.00,0.00
589.62,19.40,0.00,0.00
587.56,18.14,0.00,0.00
589.61,18.74,0.00,0.00
587.58,17.67,0.00,0.00
589.05,20.33,0.00,0.00
589.40,20.39,0.00,0.00
587.53,18.92,0.00,0.04
589.04,19.38,0.00,0.04
589.09,20.51,0.00,0.04
587.57,17.93,0.00,0.04
589.05,19.97,0.00,0.04
589.36,18.08,0.00,0.04
587.71,19.44,0.00,0.00
