eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
402.80,20.64,83.78,4.15
323.33,16.29,70.87,3.20
394.10,18.55,69.37,3.85
395.64,19.99,70.86,3.60
395.78,19.98,70.89,3.55
324.80,14.19,70.87,3.12
395.90,14.31,69.43,2.32
394.17,17.41,70.86,1.80
329.35,13.96,70.89,2.00
394.56,15.70,70.93,2.17
395.68,14.86,0.00,0.00
394.44,15.85,0.00,0.00
395.65,18.74,0.00,0.00
394.15,15.23,0.00,0.00
327.77,15.10,0.00,0.00
394.19,17.17,0.00,0.00
395.67,15.66,0.00,0.00
395.67,17.88,0.00,0.00
394.17,15.52,0.00,0.00
395.64,17.43,0.00,0.00
395.65,14.81,0.00,0.00
394.59,14.78,0.00,0.00
354.31,14.34,0.00,0.00
293.79,13.24,0.00,0.00
394.32,15.47,0.00,0.00
395.65,14.50,0.00,0.04
395.84,16.88,0.00,0.04
394.19,17.42,0.00,0.04
395.65,13.94,0.00,0.04
395.59,16.91,0.00,0.04
394.18,15.14,0.00,0.04
395.64,16.14,0.00,0.00
392.65,17.67,0.00,0.04
326.28,12.36,0.00,0.04
395.65,14.72,0.00,0.04
395.77,16.11,0.00,0.00
394.17,12.95,0.00,0.00
395.64,12.91,0.00,0.00
395.66,13.05,0.00,0.00
394.17,16.57,0.00,0.00
395.63,15.15,0.00,0.04
363.17,15.26,0.00,0.04
197.82,6.62,0.00,0.04
326.27,13.64,0.00,0.00
395.65,13.70,0.00,0.00
395.76,16.05,0.00,0.00
394.23,14.77,0.00,0.00
395.64,15.62,0.00,0.00
156.49,6.26,0.00,0.00
394.14,15.35,0.00,0.00
395.67,16.74,0.00,0.00
323.30,12.75,0.00,0.00
395.66,17.24,0.00,0.00
394.18,14.76,0.00,0.00
329.22,13.90,0.00,0.00
