eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
578.78,26.81,0.00,0.08
570.03,24.75,285.17,15.03
571.37,22.06,273.14,10.08
570.04,22.51,274.68,11.71
570.06,22.02,230.39,10.02
571.88,20.73,260.08,10.67
462.04,18.66,143.19,5.58
570.32,17.54,274.82,10.19
569.82,23.34,273.10,11.45
571.49,21.36,227.41,9.31
569.85,17.89,0.00,0.00
571.38,23.60,0.00,0.00
571.27,22.41,0.00,0.00
569.85,23.78,0.00,0.00
571.36,19.34,0.00,0.00
500.49,20.01,0.00,0.00
536.22,22.19,0.00,0.00
569.85,21.97,0.00,0.00
349.89,15.49,0.00,0.00
583.53,19.54,0.00,0.00
571.27,24.12,0.00,0.00
569.96,21.54,0.00,0.00
571.35,23.51,0.00,0.00
569.86,19.93,0.00,0.00
571.47,22.06,0.00,0.00
569.87,23.08,0.00,0.04
465.06,17.78,0.00,0.04
463.57,20.22,0.00,0.04
571.84,20.86,0.00,0.04
569.85,23.18,0.00,0.04
571.36,24.00,0.00,0.04
570.10,21.82,0.00,0.00
465.15,17.56,0.00,0.04
544.73,19.76,0.00,0.04
