eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.08,0.00,0.00
243.48,9.92,550.02,20.87
205.20,8.95,549.16,16.53
228.82,8.76,548.23,19.25
234.73,9.89,549.18,14.87
234.74,9.95,549.21,17.60
234.74,10.02,549.20,16.50
233.27,8.94,549.21,17.41
186.02,7.07,537.56,15.99
235.00,9.39,548.32,16.56
234.73,8.59,0.00,0.00
234.88,10.01,0.00,0.00
233.20,10.12,0.00,0.00
234.73,9.80,0.00,0.00
197.82,7.21,0.00,0.00
234.74,9.73,0.00,0.00
234.74,10.55,0.00,0.00
197.82,7.81,0.00,0.00
234.72,10.52,0.00,0.00
234.76,10.85,0.00,0.00
234.71,7.97,0.00,0.00
234.74,9.51,0.00,0.00
166.82,6.11,0.00,0.00
157.96,6.97,0.00,0.00
234.76,10.64,0.00,0.00
234.73,6.79,0.00,0.04
234.73,10.34,0.00,0.04
183.06,8.10,0.00,0.04
171.23,7.20,0.00,0.04
242.18,8.79,0.00,0.04
234.73,10.09,0.00,0.04
196.34,7.79,0.00,0.00
234.72,8.83,0.00,0.04
234.73,9.77,0.00,0.04
234.73,10.45,0.00,0.04
94.51,4.19,0.00,0.00
197.82,8.65,0.00,0.00
234.73,8.28,0.00,0.00
234.73,7.93,0.00,0.00
234.73,10.72,0.00,0.00
234.72,8.73,0.00,0.04
234.72,9.81,0.00,0.04
234.73,8.98,0.00,0.04
234.97,8.42,0.00,0.00
233.25,8.43,0.00,0.00
187.49,8.57,0.00,0.00
245.05,9.16,0.00,0.00
234.95,8.48,0.00,0.00
233.24,9.86,0.00,0.00
234.73,9.40,0.00,0.00
197.82,8.34,0.00,0.00
234.74,9.77,0.00,0.00
234.73,9.10,0.00,0.00
233.27,10.42,0.00,0.00
200.78,7.83,0.00,0.00
225.89,11.04,0.00,0.00
205.21,7.46,0.00,0.04
234.71,9.99,0.00,0.04
200.78,8.81,0.00,0.04
234.74,8.67,0.00,0.00
234.74,9.60,0.00,0.00
234.75,10.69,0.00,0.00
197.83,8.54,0.00,0.00
234.74,9.64,0.00,0.00
199.37,9.73,0.00,0.00
234.73,9.11,0.00,0.00
234.73,9.79,0.00,0.00
234.71,9.58,0.00,0.00
234.73,9.06,0.00,0.00
234.73,8.79,0.00,0.00
234.75,10.96,0.00,0.00
234.72,9.56,0.00,0.00
234.73,11.18,0.00,0.00
234.70,8.86,0.00,0.00
