eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
530.57,22.92,205.68,9.39
549.15,19.78,233.24,9.32
549.14,17.07,234.71,8.32
547.66,17.10,234.71,8.84
549.22,16.49,234.75,9.48
544.08,18.54,116.64,4.37
549.12,17.76,216.99,8.04
549.20,21.27,234.74,8.21
549.14,18.02,234.71,9.01
547.89,14.60,233.33,10.60
521.95,18.79,0.00,0.00
549.18,18.88,0.00,0.00
549.16,16.69,0.00,0.00
549.20,17.80,0.00,0.00
549.19,17.12,0.00,0.00
549.52,17.64,0.00,0.00
549.11,20.60,0.00,0.00
549.17,19.03,0.00,0.00
547.73,20.85,0.00,0.00
549.18,17.95,0.00,0.00
549.17,18.35,0.00,0.00
549.18,21.04,0.00,0.00
549.20,19.18,0.00,0.00
549.18,20.00,0.00,0.00
549.26,16.56,0.00,0.00
549.54,16.15,0.00,0.04
549.16,21.06,0.00,0.04
549.13,19.88,0.00,0.04
547.66,16.33,0.00,0.04
549.19,20.27,0.00,0.04
549.13,15.25,0.00,0.04
549.17,21.07,0.00,0.00
549.18,20.23,0.00,0.04
549.19,17.78,0.00,0.04
