eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
70.74,3.42,316.93,13.83
70.86,3.20,394.16,19.46
69.39,2.58,395.64,19.67
70.86,3.12,395.65,13.93
70.87,1.92,245.08,10.39
70.86,2.24,394.14,13.97
70.86,3.00,203.73,8.89
69.40,2.17,347.01,12.98
70.86,3.39,394.18,15.29
70.87,1.95,395.70,15.64
70.86,2.44,0.00,0.00
70.86,3.12,0.00,0.00
69.39,2.97,0.00,0.00
70.86,2.89,0.00,0.00
70.86,1.83,0.00,0.00
70.86,3.48,0.00,0.00
70.87,2.93,0.00,0.00
69.41,3.50,0.00,0.00
70.86,2.70,0.00,0.00
70.86,3.43,0.00,0.00
70.86,2.20,0.00,0.00
69.39,2.16,0.00,0.00
70.86,2.87,0.00,0.00
70.86,2.67,0.00,0.00
70.88,1.73,0.00,0.00
70.86,2.47,0.00,0.04
69.38,2.24,0.00,0.04
70.86,2.85,0.00,0.04
70.86,2.76,0.00,0.04
60.53,2.70,0.00,0.04
78.25,3.68,0.00,0.04
69.39,2.72,0.00,0.00
70.86,2.28,0.00,0.04
69.38,3.56,0.00,0.04
69.41,3.04,0.00,0.04
69.39,2.60,0.00,0.00
70.86,2.61,0.00,0.00
70.86,3.13,0.00,0.00
70.86,3.28,0.00,0.00
70.85,1.80,0.00,0.00
69.39,1.73,0.00,0.04
70.86,1.73,0.00,0.04
70.87,2.87,0.00,0.04
70.86,2.64,0.00,0.00
69.39,3.29,0.00,0.00
70.86,3.22,0.00,0.00
70.86,3.25,0.00,0.00
70.86,1.88,0.00,0.00
70.86,2.88,0.00,0.00
69.39,1.95,0.00,0.00
70.87,2.28,0.00,0.00
70.91,3.13,0.00,0.00
70.86,1.73,0.00,0.00
70.86,3.09,0.00,0.00
69.39,2.04,0.00,0.00
70.86,3.27,0.00,0.00
70.86,1.73,0.00,0.04
70.87,2.80,0.00,0.04
70.87,3.26,0.00,0.04
69.39,3.27,0.00,0.00
70.86,3.24,0.00,0.00
70.86,1.73,0.00,0.00
70.86,2.22,0.00,0.00
69.44,2.32,0.00,0.00
70.86,2.80,0.00,0.00
70.86,2.71,0.00,0.00
70.86,2.78,0.00,0.00
70.87,1.73,0.00,0.00
69.40,3.47,0.00,0.00
70.92,2.61,0.00,0.00
70.86,2.70,0.00,0.00
70.86,2.63,0.00,0.00
70.90,1.73,0.00,0.00
69.39,2.13,0.00,0.00
70.86,2.50,0.00,0.00
70.86,2.78,0.00,0.00
70.86,1.84,0.00,0.00
69.39,3.76,0.00,0.00
70.87,2.24,0.00,0.00
70.87,2.11,0.00,0.00
70.86,3.72,0.00,0.00
70.86,3.34,0.00,0.00
69.38,3.58,0.00,0.00
70.86,2.39,0.00,0.00
70.87,3.05,0.00,0.00
70.86,2.93,0.00,0.00
70.86,3.40,0.00,0.00
69.39,1.80,0.00,0.00
70.87,2.58,0.00,0.04
70.86,2.92,0.00,0.04
70.86,2.28,0.00,0.04
70.86,2.99,0.00,0.00
69.39,3.02,0.00,0.00
70.87,2.51,0.00,0.00
70.86,3.00,0.00,0.00
70.86,3.67,0.00,0.00
64.96,2.66,0.00,0.00
70.86,2.70,0.00,0.00
70.86,1.73,0.00,0.00
69.38,3.05,0.00,0.00
70.86,3.69,0.00,0.00
70.86,2.98,0.00,0.00
70.86,2.69,0.00,0.00
70.92,2.61,0.00,0.00
69.39,1.66,0.00,0.00
70.86,2.81,0.00,0.00
70.86,3.66,0.00,0.00
70.86,1.73,0.00,0.00
69.39,2.75,0.00,0.00
70.85,3.45,0.00,0.00
70.86,3.25,0.00,0.00
70.86,3.21,0.00,0.00
70.86,2.63,0.00,0.00
69.45,1.81,0.00,0.00
70.85,2.47,0.00,0.00
70.86,2.97,0.00,0.00
70.86,3.05,0.00,0.00
70.86,1.73,0.00,0.00
69.38,2.80,0.00,0.00
70.86,1.73,0.00,0.00
70.85,1.73,0.00,0.00
70.86,2.84,0.00,0.00
70.87,2.63,0.00,0.00
64.96,2.97,0.00,0.00
70.86,3.40,0.00,0.00
69.38,2.29,0.00,0.00
70.86,3.46,0.00,0.00
70.86,1.73,0.00,0.00
70.86,1.83,0.00,0.00
70.87,2.91,0.00,0.00
69.38,2.51,0.00,0.00
70.86,3.48,0.00,0.00
70.86,3.22,0.00,0.00
70.86,2.49,0.00,0.00
70.87,2.64,0.00,0.00
69.38,2.97,0.00,0.00
70.86,1.80,0.00,0.00
70.91,1.92,0.00,0.00
70.86,3.71,0.00,0.00
70.87,3.13,0.00,0.00
69.39,2.85,0.00,0.00
70.86,2.52,0.00,0.00
70.86,3.15,0.00,0.00
70.86,3.08,0.00,0.00
69.39,3.27,0.00,0.00
70.86,2.51,0.00,0.00
70.86,2.03,0.00,0.00
70.86,3.10,0.00,0.00
70.86,3.22,0.00,0.00
69.39,3.40,0.00,0.00
70.86,2.90,0.00,0.00
60.53,2.26,0.00,0.00
73.82,2.38,0.00,0.00
70.86,3.17,0.00,0.00
70.89,3.13,0.00,0.00
70.87,2.71,0.00,0.00
69.39,2.35,0.00,0.00
70.86,3.56,0.00,0.00
70.86,1.73,0.00,0.00
70.86,2.79,0.00,0.00
70.86,2.49,0.00,0.00
69.39,3.07,0.00,0.00
70.86,2.16,0.00,0.00
70.86,1.73,0.00,0.00
70.86,3.25,0.00,0.00
69.39,2.75,0.00,0.00
70.86,2.61,0.00,0.00
70.87,2.36,0.00,0.00
70.86,2.98,0.00,0.00
70.86,3.34,0.00,0.00
69.39,2.09,0.00,0.00
70.88,2.11,0.00,0.00
70.86,3.29,0.00,0.00
63.48,2.57,0.00,0.00
70.86,3.07,0.00,0.00
70.86,2.24,0.00,0.00
69.39,2.71,0.00,0.00
70.86,2.89,0.00,0.00
70.86,3.61,0.00,0.00
70.86,2.47,0.00,0.00
70.86,2.76,0.00,0.00
69.39,1.73,0.00,0.00
70.86,2.85,0.00,0.00
70.86,1.73,0.00,0.00
70.86,3.49,0.00,0.00
70.86,2.77,0.00,0.00
69.39,2.34,0.00,0.00
70.86,1.73,0.00,0.00
70.88,1.73,0.00,0.00
70.86,2.97,0.00,0.00
69.39,2.38,0.00,0.00
70.86,2.61,0.00,0.00
70.86,3.40,0.00,0.00
70.86,2.43,0.00,0.00
53.15,2.47,0.00,0.00
84.15,2.60,0.00,0.00
70.86,2.58,0.00,0.00
64.96,3.10,0.00,0.00
70.86,1.73,0.00,0.00
70.86,2.79,0.00,0.00
70.86,1.73,0.00,0.00
70.86,2.02,0.00,0.00
69.39,3.45,0.00,0.00
70.86,2.85,0.00,0.00
70.86,2.15,0.00,0.00
70.89,2.51,0.00,0.00
70.91,2.80,0.00,0.00
66.43,3.33,0.00,0.00
69.39,2.24,0.00,0.00
70.86,2.69,0.00,0.00
70.86,1.73,0.00,0.00
70.86,2.80,0.00,0.00
70.86,2.79,0.00,0.00
69.39,2.43,0.00,0.00
70.86,2.92,0.00,0.00
70.86,3.35,0.00,0.00
70.86,2.51,0.00,0.00
70.86,2.20,0.00,0.00
69.38,2.91,0.00,0.00
70.86,1.73,0.00,0.00
70.86,2.80,0.00,0.00
70.86,1.73,0.00,0.00
70.86,1.73,0.00,0.00
69.39,1.73,0.00,0.00
70.86,1.73,0.00,0.00
70.86,3.09,0.00,0.00
70.86,1.73,0.00,0.00
70.90,2.98,0.00,0.00
69.38,1.73,0.00,0.00
70.87,1.73,0.00,0.00
70.75,2.40,0.00,0.00
70.86,2.85,0.00,0.00
70.86,3.01,0.00,0.00
69.39,3.42,0.00,0.00
70.86,2.63,0.00,0.00
70.87,3.57,0.00,0.00
70.86,2.05,0.00,0.00
70.86,3.76,0.00,0.00
69.39,2.60,0.00,0.00
70.86,3.06,0.00,0.00
70.86,2.98,0.00,0.00
64.96,3.08,0.00,0.00
70.86,2.69,0.00,0.00
70.86,1.73,0.00,0.00
70.87,1.73,0.00,0.00
69.39,1.76,0.00,0.00
70.86,3.36,0.00,0.00
70.86,3.10,0.00,0.00
70.86,2.59,0.00,0.00
69.39,2.16,0.00,0.00
70.86,2.65,0.00,0.00
70.86,2.85,0.00,0.00
