eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.08,0.00,0.00
208.85,10.80,593.52,23.89
197.81,7.35,587.53,17.47
175.70,6.90,589.12,19.58
96.00,4.53,589.32,19.01
196.33,7.76,587.51,18.18
162.56,6.84,589.65,19.87
197.83,7.48,587.58,18.57
168.04,6.85,588.74,18.26
197.98,7.30,589.50,17.69
197.82,8.30,0.00,0.00
171.26,7.22,0.00,0.00
196.34,6.69,0.00,0.00
197.83,8.51,0.00,0.00
197.83,7.54,0.00,0.00
197.83,7.79,0.00,0.00
197.84,7.71,0.00,0.00
197.81,4.83,0.00,0.00
197.92,8.20,0.00,0.00
196.35,8.33,0.00,0.00
197.82,8.26,0.00,0.00
144.68,4.90,0.00,0.00
128.44,4.66,0.00,0.00
197.82,7.72,0.00,0.00
197.88,7.59,0.00,0.00
196.35,7.94,0.00,0.04
194.86,8.10,0.00,0.04
169.77,6.54,0.00,0.04
197.81,8.11,0.00,0.04
197.83,8.41,0.00,0.04
197.96,6.50,0.00,0.04
196.35,8.85,0.00,0.00
197.79,8.38,0.00,0.04
197.82,8.00,0.00,0.04
198.03,6.30,0.00,0.04
134.34,5.81,0.00,0.00
197.82,5.88,0.00,0.00
197.81,8.11,0.00,0.00
197.82,5.76,0.00,0.00
198.03,7.35,0.00,0.00
196.35,9.22,0.00,0.04
197.99,6.44,0.00,0.04
197.83,7.72,0.00,0.04
168.30,8.39,0.00,0.00
199.36,7.59,0.00,0.00
196.35,8.23,0.00,0.00
197.83,8.05,0.00,0.00
197.94,6.88,0.00,0.00
197.82,7.60,0.00,0.00
197.83,6.88,0.00,0.00
165.34,6.81,0.00,0.00
197.83,7.41,0.00,0.00
124.01,5.14,0.00,0.00
158.13,6.17,0.00,0.00
197.84,6.28,0.00,0.00
197.80,6.56,0.00,0.00
197.82,7.50,0.00,0.04
197.83,7.42,0.00,0.04
197.83,7.33,0.00,0.04
196.36,7.69,0.00,0.00
197.83,8.63,0.00,0.00
197.83,8.11,0.00,0.00
197.83,8.58,0.00,0.00
197.82,5.73,0.00,0.00
197.81,9.25,0.00,0.00
197.83,7.70,0.00,0.00
197.84,8.77,0.00,0.00
196.35,6.79,0.00,0.00
197.82,6.84,0.00,0.00
197.83,7.95,0.00,0.00
197.89,7.46,0.00,0.00
197.83,8.03,0.00,0.00
197.82,7.40,0.00,0.00
197.84,8.05,0.00,0.00
143.19,7.45,0.00,0.00
196.34,7.83,0.00,0.00
197.83,7.39,0.00,0.00
197.81,8.19,0.00,0.00
197.83,7.15,0.00,0.00
197.83,6.82,0.00,0.00
197.82,7.77,0.00,0.00
197.89,8.42,0.00,0.00
196.35,7.38,0.00,0.00
197.83,6.97,0.00,0.00
197.82,8.07,0.00,0.00
