eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
408.28,18.28,132.78,7.13
462.28,16.22,121.11,4.52
462.34,16.96,121.12,4.41
462.17,14.70,121.08,4.36
462.11,15.10,121.06,3.39
462.09,17.07,119.58,4.97
462.08,12.52,121.06,4.00
462.09,15.63,121.06,4.76
462.07,16.40,118.10,4.95
462.46,15.01,124.11,5.28
462.07,16.00,0.00,0.00
462.04,16.84,0.00,0.00
463.56,14.09,0.00,0.00
462.27,17.31,0.00,0.00
462.09,16.40,0.00,0.00
462.07,13.62,0.00,0.00
462.10,16.91,0.00,0.00
462.06,15.60,0.00,0.00
462.06,12.83,0.00,0.00
462.04,12.42,0.00,0.00
463.57,16.09,0.00,0.00
462.25,15.91,0.00,0.00
462.30,15.95,0.00,0.00
462.28,13.67,0.00,0.00
462.38,17.00,0.00,0.00
462.17,14.38,0.00,0.04
462.11,16.68,0.00,0.04
462.07,17.60,0.00,0.04
462.63,15.94,0.00,0.04
462.10,14.87,0.00,0.04
462.11,14.99,0.00,0.04
462.07,15.88,0.00,0.00
462.07,16.53,0.00,0.04
462.08,17.35,0.00,0.04
462.11,17.93,0.00,0.04
463.52,14.76,0.00,0.00
380.88,14.92,0.00,0.00
462.11,14.49,0.00,0.00
456.17,18.93,0.00,0.00
391.21,12.93,0.00,0.00
462.09,18.62,0.00,0.04
462.08,12.60,0.00,0.04
462.07,17.28,0.00,0.04
