eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
268.66,14.69,460.93,20.97
326.51,11.99,579.16,18.14
326.54,11.70,579.20,19.69
326.56,11.44,579.24,17.34
326.49,8.54,579.12,19.28
326.60,10.22,579.30,18.71
326.53,11.28,579.18,21.76
326.56,11.03,579.24,17.55
326.27,12.14,578.72,21.48
326.35,10.32,578.87,17.08
326.26,10.78,1.48,0.07
326.24,10.26,0.00,0.00
326.26,11.81,0.00,0.00
327.77,10.79,0.00,0.00
326.56,12.79,0.00,0.00
326.26,13.17,0.00,0.00
326.26,13.16,0.00,0.00
326.26,10.90,0.00,0.00
326.25,11.42,0.00,0.00
327.71,12.49,0.00,0.00
326.49,11.25,0.00,0.00
326.54,10.14,0.00,0.00
326.54,10.01,0.00,0.00
326.57,10.96,0.00,0.00
326.58,10.39,0.00,0.00
326.46,13.08,0.00,0.04
326.26,10.12,0.00,0.04
326.26,10.92,0.00,0.04
326.26,12.39,0.00,0.04
326.26,10.78,0.00,0.04
327.68,10.71,0.00,0.04
326.52,14.20,0.00,0.00
326.54,12.94,0.00,0.04
326.54,11.39,0.00,0.04
326.39,12.23,0.00,0.04
326.26,11.86,0.00,0.00
264.25,8.50,0.00,0.00
330.69,12.36,0.00,0.00
326.23,9.29,0.00,0.00
326.26,10.88,0.00,0.00
327.78,12.69,0.00,0.04
326.47,11.19,0.00,0.04
326.54,9.46,0.00,0.04
326.54,12.33,0.00,0.00
326.54,11.05,0.00,0.00
326.55,12.40,0.00,0.00
326.53,10.78,0.00,0.00
326.54,13.16,0.00,0.00
