eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
131.94,5.51,440.83,18.88
150.73,8.55,543.81,25.84
150.56,6.82,543.20,23.07
149.12,5.85,447.35,17.49
150.57,5.68,544.73,21.46
149.26,5.56,543.83,20.59
149.25,5.86,331.01,13.09
150.66,4.97,543.57,21.62
147.63,5.68,543.28,19.08
152.16,5.71,545.12,20.48
150.57,6.46,0.00,0.07
149.10,5.66,0.00,0.00
150.58,6.99,0.00,0.00
149.12,5.85,0.00,0.00
150.58,4.27,0.00,0.00
150.59,6.06,0.00,0.00
149.11,4.33,0.00,0.00
150.58,7.19,0.00,0.00
150.58,5.41,0.00,0.00
149.11,5.66,0.00,0.00
150.58,5.95,0.00,0.00
149.15,5.72,0.00,0.00
150.59,5.54,0.00,0.00
150.59,5.23,0.00,0.00
149.21,5.29,0.00,0.00
150.60,6.01,0.00,0.04
149.11,4.60,0.00,0.04
150.58,5.73,0.00,0.04
150.73,5.08,0.00,0.04
149.10,5.77,0.00,0.04
150.57,6.09,0.00,0.04
149.10,6.08,0.00,0.00
150.58,6.21,0.00,0.04
150.58,6.94,0.00,0.04
149.10,5.55,0.00,0.04
150.58,5.67,0.00,0.00
150.57,5.80,0.00,0.00
149.10,4.46,0.00,0.00
150.57,6.02,0.00,0.00
149.19,5.57,0.00,0.00
150.58,5.63,0.00,0.04
150.66,6.35,0.00,0.04
149.08,5.38,0.00,0.04
150.58,4.84,0.00,0.00
149.10,5.37,0.00,0.00
150.58,6.21,0.00,0.00
150.59,6.52,0.00,0.00
149.11,6.61,0.00,0.00
150.58,4.75,0.00,0.00
150.58,3.68,0.00,0.00
149.11,4.87,0.00,0.00
150.58,5.50,0.00,0.00
149.11,6.78,0.00,0.00
150.58,5.63,0.00,0.00
150.58,6.21,0.00,0.00
149.11,4.46,0.00,0.00
150.62,3.97,0.00,0.04
149.11,5.29,0.00,0.04
150.56,6.61,0.00,0.04
150.58,5.48,0.00,0.00
149.10,5.11,0.00,0.00
150.58,6.09,0.00,0.00
150.65,4.19,0.00,0.00
149.11,4.27,0.00,0.00
150.58,7.12,0.00,0.00
149.11,3.61,0.00,0.00
150.59,6.08,0.00,0.00
150.58,5.52,0.00,0.00
149.10,5.81,0.00,0.00
150.58,4.91,0.00,0.00
150.60,5.66,0.00,0.00
149.10,4.73,0.00,0.00
150.58,3.68,0.00,0.00
149.11,4.67,0.00,0.00
150.58,5.97,0.00,0.00
150.58,4.76,0.00,0.00
149.09,5.73,0.00,0.00
150.58,4.11,0.00,0.00
150.57,4.99,0.00,0.00
149.17,4.76,0.00,0.00
150.58,4.95,0.00,0.00
149.12,5.80,0.00,0.00
150.59,4.95,0.00,0.00
150.58,5.37,0.00,0.00
149.12,5.22,0.00,0.00
150.58,5.73,0.00,0.00
149.10,5.54,0.00,0.00
150.57,4.81,0.00,0.00
150.58,6.65,0.00,0.04
149.11,5.37,0.00,0.04
150.58,4.56,0.00,0.04
150.59,5.93,0.00,0.00
149.11,5.43,0.00,0.00
150.59,4.59,0.00,0.00
149.10,5.88,0.00,0.00
150.58,5.80,0.00,0.00
150.68,5.85,0.00,0.00
149.11,6.27,0.00,0.00
150.58,4.13,0.00,0.00
149.09,6.21,0.00,0.00
150.58,6.00,0.00,0.00
150.59,5.71,0.00,0.00
149.10,4.74,0.00,0.00
150.55,6.03,0.00,0.00
129.91,6.11,0.00,0.00
153.54,6.38,0.00,0.00
149.11,6.56,0.00,0.00
150.68,4.73,0.00,0.00
