eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
457.53,21.33,57.80,2.84
155.01,6.95,57.58,3.57
419.26,17.46,56.10,3.03
448.79,21.05,57.58,3.16
448.76,13.58,56.10,2.77
448.79,12.43,57.58,2.50
448.82,12.14,56.10,1.37
447.33,10.97,57.58,1.52
448.79,12.73,56.10,1.37
448.89,13.77,56.11,2.13
448.79,12.23,0.00,0.00
447.39,13.51,0.00,0.00
448.81,14.74,0.00,0.00
448.83,13.20,0.00,0.00
448.83,12.32,0.00,0.00
448.83,10.97,0.00,0.00
447.46,15.16,0.00,0.00
448.85,10.97,0.00,0.00
448.78,10.97,0.00,0.00
448.83,14.19,0.00,0.00
447.36,14.67,0.00,0.00
448.89,13.58,0.00,0.00
449.11,13.93,0.00,0.00
447.39,13.41,0.00,0.00
448.89,10.97,0.00,0.00
449.26,14.97,0.00,0.04
447.31,12.34,0.00,0.04
449.64,13.96,0.00,0.04
447.66,14.60,0.00,0.04
448.83,10.97,0.00,0.04
448.88,13.88,0.00,0.04
447.32,13.23,0.00,0.00
448.79,12.00,0.00,0.04
448.79,14.18,0.00,0.04
449.08,14.59,0.00,0.04
447.62,11.85,0.00,0.00
448.79,12.52,0.00,0.00
449.05,10.97,0.00,0.00
447.30,14.10,0.00,0.00
448.79,12.61,0.00,0.00
448.80,13.48,0.00,0.04
449.04,13.43,0.00,0.04
447.32,14.26,0.00,0.04
448.80,12.30,0.00,0.00
448.82,13.62,0.00,0.00
449.04,13.33,0.00,0.00
