eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
333.70,17.22,429.42,19.44
324.96,14.89,420.97,19.89
323.42,12.10,420.88,13.50
323.36,10.76,420.82,11.94
323.39,11.07,420.85,11.50
324.97,9.80,420.99,12.21
323.40,9.99,420.87,12.19
323.32,10.23,420.75,13.53
325.05,12.18,421.08,12.32
323.48,11.12,420.97,11.91
323.31,11.60,0.00,0.07
324.77,11.18,0.00,0.00
323.26,9.41,0.00,0.00
323.31,12.32,0.00,0.00
325.01,10.22,0.00,0.00
323.28,8.99,0.00,0.00
323.35,10.38,0.00,0.00
324.92,11.97,0.00,0.00
323.30,11.48,0.00,0.00
323.31,10.18,0.00,0.00
324.96,11.72,0.00,0.00
323.30,11.26,0.00,0.00
323.30,9.36,0.00,0.00
324.95,10.11,0.00,0.00
323.38,10.44,0.00,0.00
323.39,11.37,0.00,0.04
324.81,12.35,0.00,0.04
323.32,9.02,0.00,0.04
323.31,12.80,0.00,0.04
324.79,9.00,0.00,0.04
323.32,9.29,0.00,0.04
323.32,10.25,0.00,0.00
324.82,10.78,0.00,0.04
323.32,11.40,0.00,0.04
323.26,8.94,0.00,0.04
324.77,11.33,0.00,0.00
323.31,7.94,0.00,0.00
324.84,9.30,0.00,0.00
323.32,11.30,0.00,0.00
323.31,8.87,0.00,0.00
324.94,8.30,0.00,0.04
323.31,13.21,0.00,0.04
323.31,9.44,0.00,0.04
324.94,10.37,0.00,0.00
323.31,9.93,0.00,0.00
323.31,10.37,0.00,0.00
324.79,10.24,0.00,0.00
323.30,9.04,0.00,0.00
323.31,11.45,0.00,0.00
325.10,9.33,0.00,0.00
323.34,10.32,0.00,0.00
323.31,9.15,0.00,0.00
