eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
475.16,20.80,313.45,14.54
465.07,14.73,302.67,7.36
465.02,12.57,302.63,8.51
466.52,15.93,302.65,9.30
465.01,12.30,302.63,7.87
466.48,12.48,302.62,7.72
465.00,11.40,302.62,8.79
465.04,12.69,302.64,8.04
466.51,11.40,302.64,9.24
465.28,14.21,301.32,8.25
465.05,13.18,0.00,0.00
466.50,15.70,0.00,0.00
465.03,12.38,0.00,0.00
465.03,14.46,0.00,0.00
466.66,11.40,0.00,0.00
465.05,11.40,0.00,0.00
465.06,14.81,0.00,0.00
466.62,12.48,0.00,0.00
465.03,13.34,0.00,0.00
465.05,12.77,0.00,0.00
466.64,11.40,0.00,0.00
465.50,15.99,0.00,0.00
465.02,14.20,0.00,0.00
465.11,13.38,0.00,0.00
466.73,14.82,0.00,0.00
465.53,12.69,0.00,0.04
465.03,13.41,0.00,0.04
465.04,13.70,0.00,0.04
466.53,12.96,0.00,0.04
465.05,11.78,0.00,0.04
465.06,14.05,0.00,0.04
466.76,14.76,0.00,0.00
465.06,13.85,0.00,0.04
465.04,15.00,0.00,0.04
466.62,11.40,0.00,0.04
465.07,13.09,0.00,0.00
464.99,15.25,0.00,0.00
466.51,11.40,0.00,0.00
465.00,13.82,0.00,0.00
