eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
107.53,4.51,449.59,19.93
94.49,4.33,360.23,18.00
94.49,5.06,441.43,20.90
93.01,3.39,442.92,18.13
94.47,2.64,442.85,16.39
94.48,2.74,442.89,15.83
94.48,2.31,442.89,19.00
94.49,3.55,442.91,14.84
94.48,2.38,442.89,19.73
94.56,3.08,441.77,16.92
94.48,3.09,0.00,0.00
94.48,3.72,0.00,0.00
94.56,3.63,0.00,0.00
94.52,2.31,0.00,0.00
93.00,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.48,2.40,0.00,0.00
94.49,4.20,0.00,0.00
94.48,2.31,0.00,0.00
94.49,2.31,0.00,0.00
94.48,4.63,0.00,0.00
94.48,3.44,0.00,0.00
94.48,2.67,0.00,0.00
94.49,2.31,0.00,0.00
94.51,3.56,0.00,0.00
94.48,2.32,0.00,0.04
93.01,2.31,0.00,0.04
94.48,3.07,0.00,0.04
94.48,3.90,0.00,0.04
94.49,2.38,0.00,0.04
94.48,3.47,0.00,0.04
94.48,2.31,0.00,0.00
94.48,2.68,0.00,0.04
94.48,4.25,0.00,0.04
94.48,3.29,0.00,0.04
94.51,3.28,0.00,0.00
94.48,2.60,0.00,0.00
94.48,3.18,0.00,0.00
93.01,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.48,3.66,0.00,0.04
94.57,2.89,0.00,0.04
94.48,2.90,0.00,0.04
94.48,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.52,3.43,0.00,0.00
93.00,2.74,0.00,0.00
94.48,3.65,0.00,0.00
94.48,3.39,0.00,0.00
94.49,2.31,0.00,0.00
94.57,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.49,3.06,0.00,0.00
94.48,3.87,0.00,0.04
94.48,3.50,0.00,0.04
94.48,2.31,0.00,0.04
94.48,2.31,0.00,0.00
93.01,3.65,0.00,0.00
94.48,3.39,0.00,0.00
94.48,3.38,0.00,0.00
94.49,2.31,0.00,0.00
94.52,2.31,0.00,0.00
94.49,3.51,0.00,0.00
94.49,2.45,0.00,0.00
94.49,3.19,0.00,0.00
94.49,3.64,0.00,0.00
94.49,3.29,0.00,0.00
94.49,2.79,0.00,0.00
94.49,3.72,0.00,0.00
93.01,3.28,0.00,0.00
94.48,3.43,0.00,0.00
94.47,2.45,0.00,0.00
94.48,2.31,0.00,0.00
94.48,3.49,0.00,0.00
94.48,2.38,0.00,0.00
94.48,2.31,0.00,0.00
94.48,2.39,0.00,0.00
94.48,3.87,0.00,0.00
94.48,2.31,0.00,0.00
94.49,3.07,0.00,0.00
94.48,3.83,0.00,0.00
93.01,4.35,0.00,0.00
94.48,2.38,0.00,0.00
94.48,2.31,0.00,0.00
94.53,2.31,0.00,0.00
94.49,2.31,0.00,0.04
94.48,2.31,0.00,0.04
94.48,3.41,0.00,0.04
94.48,2.74,0.00,0.00
94.48,3.57,0.00,0.00
94.49,3.61,0.00,0.00
94.56,2.24,0.00,0.00
93.01,3.54,0.00,0.00
94.47,3.38,0.00,0.00
94.48,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.49,3.36,0.00,0.00
94.48,2.53,0.00,0.00
94.48,3.28,0.00,0.00
94.48,3.46,0.00,0.00
94.49,3.50,0.00,0.00
94.48,3.37,0.00,0.00
94.49,2.31,0.00,0.00
94.49,3.39,0.00,0.00
93.01,2.70,0.00,0.00
94.48,2.99,0.00,0.00
94.49,2.31,0.00,0.00
94.48,2.88,0.00,0.00
94.48,3.08,0.00,0.00
94.47,3.39,0.00,0.00
94.48,2.50,0.00,0.00
94.48,3.89,0.00,0.00
94.49,3.74,0.00,0.00
94.48,2.74,0.00,0.00
94.48,2.31,0.00,0.00
94.49,2.31,0.00,0.00
93.01,3.57,0.00,0.00
94.47,3.46,0.00,0.00
94.51,3.88,0.00,0.00
94.48,2.60,0.00,0.00
94.49,3.10,0.00,0.00
94.48,3.73,0.00,0.00
94.48,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.48,3.57,0.00,0.00
94.48,2.79,0.00,0.00
94.49,2.99,0.00,0.00
94.48,3.25,0.00,0.00
93.02,2.53,0.00,0.00
94.52,3.54,0.00,0.00
94.49,2.31,0.00,0.00
94.49,2.31,0.00,0.00
94.49,3.37,0.00,0.00
94.49,2.60,0.00,0.00
94.49,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.49,2.31,0.00,0.00
94.49,2.69,0.00,0.00
94.49,3.47,0.00,0.00
93.00,2.61,0.00,0.00
94.49,4.31,0.00,0.00
94.49,3.82,0.00,0.00
94.49,3.29,0.00,0.00
94.48,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.49,2.31,0.00,0.00
94.50,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.48,4.40,0.00,0.00
94.49,3.16,0.00,0.00
94.49,2.53,0.00,0.00
93.01,3.99,0.00,0.00
94.48,2.79,0.00,0.00
94.49,4.38,0.00,0.00
94.49,3.34,0.00,0.00
94.49,2.97,0.00,0.00
94.49,3.88,0.00,0.00
94.49,3.18,0.00,0.00
94.47,3.96,0.00,0.00
94.48,3.21,0.00,0.00
94.49,2.31,0.00,0.00
94.49,3.40,0.00,0.00
94.48,2.45,0.00,0.00
93.02,3.92,0.00,0.00
94.49,2.81,0.00,0.00
94.49,3.36,0.00,0.00
94.48,2.31,0.00,0.00
94.49,2.31,0.00,0.00
94.49,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.49,2.31,0.00,0.00
94.48,2.31,0.00,0.00
94.49,2.31,0.00,0.00
94.48,3.09,0.00,0.00
93.01,3.18,0.00,0.00
94.48,2.31,0.00,0.00
