eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
70.11,4.64,454.06,11.58
56.10,2.80,448.79,10.97
57.62,2.93,449.13,23.28
56.10,2.76,447.32,27.75
57.58,1.52,448.83,25.20
56.10,2.85,448.78,23.64
56.13,2.74,449.02,22.87
57.57,1.95,447.31,14.08
56.11,2.77,448.84,12.41
57.59,2.22,448.90,12.25
56.10,2.49,0.00,0.00
57.57,2.09,0.00,0.00
56.10,2.38,0.00,0.00
57.57,2.74,0.00,0.00
56.12,2.62,0.00,0.00
56.09,1.89,0.00,0.00
57.58,2.68,0.00,0.00
56.10,2.41,0.00,0.00
57.57,2.58,0.00,0.00
56.10,2.92,0.00,0.00
57.57,2.52,0.00,0.00
56.09,1.37,0.00,0.00
57.58,2.36,0.00,0.00
56.10,2.61,0.00,0.00
57.60,1.59,0.00,0.00
56.10,2.74,0.00,0.04
56.10,2.38,0.00,0.04
57.58,1.37,0.00,0.04
56.10,1.37,0.00,0.04
57.57,1.44,0.00,0.04
56.10,1.96,0.00,0.04
57.61,2.32,0.00,0.00
56.10,2.15,0.00,0.04
57.57,2.25,0.00,0.04
56.10,2.20,0.00,0.04
56.10,2.91,0.00,0.00
57.57,2.21,0.00,0.00
56.10,1.97,0.00,0.00
57.58,2.71,0.00,0.00
56.10,2.04,0.00,0.00
57.58,2.97,0.00,0.04
56.10,2.32,0.00,0.04
57.59,1.37,0.00,0.04
56.10,2.20,0.00,0.00
56.09,1.88,0.00,0.00
57.57,2.44,0.00,0.00
56.11,1.37,0.00,0.00
57.58,2.51,0.00,0.00
56.11,2.34,0.00,0.00
57.58,2.50,0.00,0.00
50.19,2.01,0.00,0.00
62.01,2.91,0.00,0.00
56.10,1.80,0.00,0.00
57.57,2.13,0.00,0.00
56.10,2.35,0.00,0.00
57.57,1.44,0.00,0.00
56.10,1.37,0.00,0.04
57.58,2.45,0.00,0.04
56.10,1.44,0.00,0.04
57.60,2.81,0.00,0.00
56.10,2.49,0.00,0.00
56.10,2.27,0.00,0.00
57.58,1.52,0.00,0.00
56.10,2.39,0.00,0.00
57.58,2.07,0.00,0.00
56.10,2.34,0.00,0.00
57.58,2.46,0.00,0.00
56.10,2.33,0.00,0.00
57.58,2.05,0.00,0.00
56.10,1.73,0.00,0.00
56.10,2.44,0.00,0.00
57.62,2.99,0.00,0.00
56.10,2.11,0.00,0.00
57.58,1.66,0.00,0.00
56.10,2.58,0.00,0.00
57.58,1.95,0.00,0.00
56.10,1.37,0.00,0.00
57.63,2.34,0.00,0.00
56.10,2.56,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.37,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.74,0.00,0.00
56.10,2.53,0.00,0.00
57.58,2.56,0.00,0.00
56.10,1.99,0.00,0.00
57.58,2.76,0.00,0.00
56.10,2.52,0.00,0.00
56.10,2.38,0.00,0.04
57.58,2.62,0.00,0.04
56.10,1.66,0.00,0.04
57.57,1.37,0.00,0.00
56.10,2.67,0.00,0.00
57.58,2.62,0.00,0.00
56.12,1.52,0.00,0.00
57.58,2.28,0.00,0.00
56.10,2.56,0.00,0.00
56.09,2.20,0.00,0.00
57.57,2.33,0.00,0.00
56.10,2.33,0.00,0.00
57.58,1.95,0.00,0.00
56.10,2.55,0.00,0.00
57.58,1.95,0.00,0.00
56.10,2.69,0.00,0.00
57.57,2.40,0.00,0.00
56.10,1.37,0.00,0.00
57.61,2.41,0.00,0.00
56.10,2.62,0.00,0.00
56.10,2.23,0.00,0.00
57.57,3.00,0.00,0.00
56.10,2.81,0.00,0.00
57.58,1.44,0.00,0.00
56.10,2.14,0.00,0.00
57.58,2.62,0.00,0.00
56.10,1.73,0.00,0.00
57.58,1.56,0.00,0.00
56.10,2.23,0.00,0.00
56.10,2.92,0.00,0.00
57.58,2.04,0.00,0.00
56.10,1.66,0.00,0.00
57.58,2.14,0.00,0.00
56.10,2.43,0.00,0.00
57.58,1.44,0.00,0.00
56.10,2.29,0.00,0.00
57.58,2.87,0.00,0.00
56.10,2.93,0.00,0.00
56.10,2.40,0.00,0.00
57.58,2.54,0.00,0.00
56.12,1.37,0.00,0.00
57.58,2.32,0.00,0.00
56.10,2.44,0.00,0.00
57.58,2.50,0.00,0.00
56.10,2.55,0.00,0.00
57.58,2.91,0.00,0.00
56.10,1.66,0.00,0.00
57.58,2.52,0.00,0.00
56.10,2.71,0.00,0.00
56.10,2.76,0.00,0.00
57.58,1.80,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.37,0.00,0.00
56.10,1.37,0.00,0.00
57.57,1.44,0.00,0.00
56.10,1.37,0.00,0.00
57.57,2.89,0.00,0.00
56.11,2.85,0.00,0.00
56.10,1.44,0.00,0.00
57.58,2.99,0.00,0.00
56.10,1.37,0.00,0.00
57.58,2.50,0.00,0.00
56.10,2.14,0.00,0.00
57.58,2.94,0.00,0.00
56.10,1.52,0.00,0.00
57.58,2.44,0.00,0.00
56.10,2.71,0.00,0.00
56.10,1.52,0.00,0.00
57.57,2.87,0.00,0.00
56.10,1.82,0.00,0.00
57.58,2.33,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.92,0.00,0.00
56.10,2.04,0.00,0.00
57.59,1.37,0.00,0.00
56.10,2.96,0.00,0.00
57.58,2.47,0.00,0.00
56.10,1.98,0.00,0.00
56.10,2.82,0.00,0.00
54.62,2.39,0.00,0.00
57.59,2.33,0.00,0.00
56.10,1.37,0.00,0.00
57.58,2.50,0.00,0.00
56.10,2.69,0.00,0.00
57.57,3.04,0.00,0.00
56.10,1.52,0.00,0.00
57.57,2.71,0.00,0.00
56.10,1.88,0.00,0.00
57.57,1.37,0.00,0.00
56.10,2.44,0.00,0.00
56.10,1.55,0.00,0.00
57.59,3.00,0.00,0.00
56.10,1.52,0.00,0.00
57.58,1.44,0.00,0.00
56.10,2.89,0.00,0.00
57.59,1.44,0.00,0.00
56.10,1.93,0.00,0.00
57.58,2.49,0.00,0.00
56.10,1.88,0.00,0.00
56.10,2.27,0.00,0.00
57.58,1.44,0.00,0.00
56.10,2.72,0.00,0.00
57.57,1.80,0.00,0.00
56.10,2.24,0.00,0.00
57.57,2.39,0.00,0.00
56.10,1.84,0.00,0.00
57.58,2.68,0.00,0.00
56.10,1.44,0.00,0.00
56.12,2.70,0.00,0.00
57.57,2.32,0.00,0.00
56.10,1.92,0.00,0.00
57.57,2.34,0.00,0.00
56.10,2.55,0.00,0.00
57.57,1.66,0.00,0.00
56.12,1.37,0.00,0.00
57.58,2.64,0.00,0.00
56.10,2.92,0.00,0.00
57.57,1.73,0.00,0.00
56.10,2.43,0.00,0.00
56.10,2.25,0.00,0.00
57.59,2.41,0.00,0.00
56.11,1.99,0.00,0.00
57.57,2.58,0.00,0.00
56.10,2.57,0.00,0.00
57.57,2.77,0.00,0.00
56.12,1.80,0.00,0.00
57.58,1.99,0.00,0.00
56.10,2.91,0.00,0.00
56.10,1.73,0.00,0.00
57.58,2.80,0.00,0.00
56.10,2.87,0.00,0.00
57.57,1.44,0.00,0.00
56.10,1.65,0.00,0.00
57.57,3.02,0.00,0.00
56.10,1.96,0.00,0.00
57.58,2.41,0.00,0.00
56.10,1.66,0.00,0.00
56.10,2.14,0.00,0.00
57.57,2.34,0.00,0.00
56.10,2.21,0.00,0.00
57.58,2.38,0.00,0.00
56.10,2.88,0.00,0.00
57.59,2.11,0.00,0.00
56.10,1.97,0.00,0.00
57.58,2.68,0.00,0.00
56.10,1.37,0.00,0.00
57.57,2.12,0.00,0.00
56.10,2.99,0.00,0.00
56.12,2.90,0.00,0.00
56.10,1.52,0.00,0.00
57.64,2.94,0.00,0.00
56.10,2.80,0.00,0.00
57.57,2.32,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.37,0.00,0.00
56.10,2.44,0.00,0.00
56.10,1.37,0.00,0.00
57.58,2.51,0.00,0.00
56.10,1.87,0.00,0.00
57.58,2.06,0.00,0.00
56.10,2.43,0.00,0.00
57.58,1.44,0.00,0.00
56.10,2.44,0.00,0.00
57.58,2.41,0.00,0.00
56.15,1.37,0.00,0.00
56.10,1.37,0.00,0.00
57.58,2.65,0.00,0.00
56.10,1.37,0.00,0.00
57.58,2.30,0.00,0.00
56.10,2.36,0.00,0.00
57.58,2.13,0.00,0.00
56.10,1.80,0.00,0.00
57.57,2.38,0.00,0.00
56.10,2.15,0.00,0.00
57.58,2.33,0.00,0.00
56.10,1.37,0.00,0.00
56.10,2.44,0.00,0.00
57.60,2.82,0.00,0.00
56.10,2.10,0.00,0.00
57.58,1.44,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.37,0.00,0.00
56.10,2.92,0.00,0.00
57.58,2.24,0.00,0.00
56.10,2.14,0.00,0.00
50.19,1.98,0.00,0.00
59.05,2.76,0.00,0.00
57.57,2.11,0.00,0.00
56.10,2.62,0.00,0.00
57.62,2.32,0.00,0.00
56.10,1.37,0.00,0.00
57.58,2.26,0.00,0.00
56.10,2.67,0.00,0.00
56.10,1.37,0.00,0.00
57.58,2.50,0.00,0.00
56.15,2.20,0.00,0.00
57.58,1.59,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.94,0.00,0.00
56.10,2.96,0.00,0.00
57.58,1.59,0.00,0.00
56.10,1.83,0.00,0.00
56.10,2.04,0.00,0.00
57.58,1.37,0.00,0.00
56.10,2.53,0.00,0.00
57.58,2.62,0.00,0.00
56.10,1.71,0.00,0.00
