eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
337.98,15.88,469.73,22.33
326.27,10.78,578.72,19.01
326.26,10.07,578.71,19.12
326.32,11.62,580.29,18.57
326.48,11.44,579.10,19.87
326.49,9.74,579.10,17.26
326.48,11.17,579.10,16.44
326.27,10.28,578.72,19.46
327.75,9.76,578.73,17.07
326.63,12.42,577.88,20.83
326.40,12.03,0.00,0.00
326.54,10.59,0.00,0.00
326.26,13.07,0.00,0.00
326.24,12.08,0.00,0.00
326.27,12.84,0.00,0.00
326.24,11.45,0.00,0.00
327.71,10.85,0.00,0.00
326.53,12.08,0.00,0.00
326.54,10.97,0.00,0.00
326.54,13.33,0.00,0.00
326.53,12.53,0.00,0.00
326.54,13.19,0.00,0.00
289.35,11.54,0.00,0.00
307.18,12.09,0.00,0.00
326.64,11.01,0.00,0.00
326.38,12.78,0.00,0.04
326.25,13.34,0.00,0.04
326.25,12.63,0.00,0.04
326.27,11.38,0.00,0.04
326.25,11.10,0.00,0.04
327.74,14.54,0.00,0.04
326.27,11.97,0.00,0.00
326.26,11.52,0.00,0.04
326.25,10.07,0.00,0.04
326.26,12.69,0.00,0.04
327.71,10.26,0.00,0.00
326.42,12.36,0.00,0.00
326.62,10.95,0.00,0.00
326.50,11.82,0.00,0.00
326.26,11.46,0.00,0.00
326.25,13.50,0.00,0.04
326.27,11.24,0.00,0.04
326.27,12.13,0.00,0.04
326.24,11.65,0.00,0.00
327.74,9.98,0.00,0.00
326.27,12.89,0.00,0.00
326.26,9.98,0.00,0.00
