eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
427.02,19.05,215.88,9.45
416.35,20.56,205.22,5.05
417.79,17.10,203.73,7.00
418.07,20.43,205.34,10.56
417.78,17.56,203.72,11.57
416.33,18.31,205.21,8.40
417.79,21.30,205.20,10.03
417.81,20.42,203.74,9.96
417.90,20.35,205.26,10.03
416.44,15.57,203.79,8.45
417.87,10.25,0.00,0.00
417.79,13.25,0.00,0.00
417.81,12.59,0.00,0.00
416.32,11.61,0.00,0.00
417.80,11.64,0.00,0.00
417.80,10.25,0.00,0.00
417.83,10.18,0.00,0.00
416.33,12.10,0.00,0.00
417.78,13.26,0.00,0.00
417.80,11.50,0.00,0.00
417.80,11.61,0.00,0.00
416.75,12.40,0.00,0.00
417.81,12.12,0.00,0.00
417.83,10.25,0.00,0.00
417.96,10.18,0.00,0.00
416.33,13.99,0.00,0.04
417.79,13.55,0.00,0.04
417.77,11.32,0.00,0.04
417.80,11.52,0.00,0.04
417.76,10.17,0.00,0.04
416.30,12.10,0.00,0.04
417.79,11.72,0.00,0.00
417.80,13.88,0.00,0.04
417.82,10.25,0.00,0.04
416.32,10.17,0.00,0.04
417.77,10.17,0.00,0.00
417.81,10.25,0.00,0.00
418.14,12.40,0.00,0.00
416.32,10.17,0.00,0.00
418.07,10.25,0.00,0.00
417.79,10.17,0.00,0.04
417.76,10.17,0.00,0.04
416.31,10.25,0.00,0.04
417.76,12.96,0.00,0.00
417.78,12.18,0.00,0.00
417.79,11.65,0.00,0.00
