eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
595.41,29.18,208.92,10.77
587.68,22.65,197.86,8.32
589.45,19.88,197.96,8.08
587.57,17.60,196.35,7.68
589.10,16.77,197.84,8.46
589.22,15.82,169.83,6.38
587.59,18.15,197.83,8.41
589.72,18.02,198.05,6.49
587.61,17.66,132.88,5.19
589.14,17.55,197.86,6.82
589.07,18.61,0.00,0.00
587.61,17.69,0.00,0.00
589.61,14.81,0.00,0.00
587.58,19.80,0.00,0.00
589.67,20.76,0.00,0.00
587.60,18.28,0.00,0.00
589.67,14.37,0.00,0.00
587.57,17.67,0.00,0.00
589.05,18.25,0.00,0.00
589.26,20.19,0.00,0.00
587.56,16.77,0.00,0.00
589.06,21.06,0.00,0.00
589.07,17.78,0.00,0.00
587.56,19.08,0.00,0.00
589.20,16.74,0.00,0.00
589.23,18.73,0.00,0.04
587.56,19.99,0.00,0.04
589.10,17.30,0.00,0.04
589.05,17.86,0.00,0.04
587.56,18.77,0.00,0.04
589.02,18.11,0.00,0.04
589.16,17.73,0.00,0.00
