eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
407.36,19.25,153.39,5.80
366.15,17.96,141.74,8.43
398.60,20.02,141.72,7.95
330.68,15.65,141.72,4.55
398.59,15.46,141.72,5.56
329.26,12.93,141.75,4.23
398.62,11.95,141.73,4.78
400.31,14.45,140.33,3.47
398.63,16.37,141.73,5.22
398.76,11.78,141.78,3.55
400.12,12.64,0.00,0.00
398.60,15.95,0.00,0.00
332.16,14.97,0.00,0.00
398.60,15.20,0.00,0.00
400.07,16.78,0.00,0.00
398.62,13.31,0.00,0.00
398.68,13.03,0.00,0.00
400.07,13.20,0.00,0.00
398.60,16.13,0.00,0.00
398.61,15.60,0.00,0.00
400.08,16.25,0.00,0.00
398.60,14.03,0.00,0.00
400.09,12.86,0.00,0.00
327.73,15.57,0.00,0.00
398.67,15.78,0.00,0.00
398.61,12.67,0.00,0.04
326.26,13.53,0.00,0.04
400.09,15.47,0.00,0.04
398.59,16.12,0.00,0.04
398.61,15.40,0.00,0.04
329.22,13.04,0.00,0.04
398.59,13.91,0.00,0.00
329.20,13.72,0.00,0.04
398.74,15.61,0.00,0.04
400.40,13.50,0.00,0.04
398.59,12.64,0.00,0.00
398.61,14.64,0.00,0.00
323.31,11.65,0.00,0.00
398.60,13.99,0.00,0.00
400.10,16.53,0.00,0.00
398.60,15.47,0.00,0.04
367.58,14.29,0.00,0.04
360.21,15.34,0.00,0.04
329.21,13.35,0.00,0.00
398.60,13.86,0.00,0.00
398.60,13.06,0.00,0.00
400.11,15.13,0.00,0.00
398.61,14.82,0.00,0.00
398.61,14.37,0.00,0.00
400.05,15.70,0.00,0.00
398.60,13.00,0.00,0.00
