eth0-in,eth0-out,eth1-in,eth1-out
432.46,11.71,334.98,8.62
420.79,10.25,324.82,7.94
421.00,10.32,323.51,7.94
420.75,10.25,323.31,7.87
420.73,10.32,324.77,7.94
421.32,10.32,323.33,7.94
420.83,10.25,323.37,7.87
420.74,10.32,324.78,7.94
290.84,7.14,323.74,7.94
422.50,10.89,323.28,7.94
420.76,10.25,324.80,15.71
420.82,10.25,323.37,19.84
420.74,10.10,323.31,18.35
420.69,11.76,324.98,16.36
420.81,20.57,323.36,15.88
420.76,10.46,323.32,8.01
420.90,10.90,324.78,8.45
420.80,22.56,323.35,7.87
420.75,26.12,323.31,7.94
420.72,26.12,215.53,5.34
421.08,21.69,108.85,3.18
420.72,10.25,323.29,7.94
420.73,10.32,323.29,7.94
422.28,10.25,324.41,7.94
420.84,20.07,323.38,7.87
420.85,23.91,324.86,7.94
420.92,23.91,245.17,6.06
420.61,21.28,138.76,3.97
420.77,10.25,324.81,7.94
420.76,10.32,323.32,7.87
420.74,10.25,323.31,7.94
420.76,10.32,324.34,7.94
420.76,10.25,323.32,7.87
421.76,10.32,324.99,7.94
420.81,10.32,323.36,7.94
420.50,10.25,323.58,7.87
420.70,10.32,323.28,7.94
420.76,10.25,324.80,7.94
421.16,10.32,323.30,7.86
420.71,10.32,324.76,7.94
421.21,10.32,323.32,7.94
420.76,10.25,323.32,7.87
420.89,10.32,324.90,7.94
421.62,10.25,323.34,7.94
199.38,5.05,320.12,7.87
