eth0-in,eth0-out,eth1-in,eth1-out
222.90,9.13,563.42,21.54
209.72,7.80,555.31,20.65
209.63,8.95,553.60,23.74
211.09,6.28,555.03,16.31
209.63,10.25,555.08,27.13
210.50,8.73,555.10,32.23
209.66,5.12,555.14,34.47
209.64,5.12,554.39,28.45
211.12,5.20,484.26,11.83
209.64,9.24,546.24,24.03
209.63,7.94,555.07,21.07
209.64,5.12,554.67,13.57
211.11,5.20,555.09,13.57
209.64,7.22,469.92,16.74
209.70,5.12,553.79,13.57
211.12,5.12,555.11,13.57
209.63,5.27,205.20,5.94
209.63,5.12,555.08,13.57
211.12,5.20,431.09,10.54
208.91,5.12,211.86,5.20
211.16,5.12,234.16,5.34
209.64,5.12,555.10,13.57
209.62,12.88,516.67,12.63
211.11,13.11,516.71,12.27
209.64,13.02,555.10,13.49
209.63,12.72,264.25,6.42
209.65,10.74,114.16,3.61
211.13,5.20,555.15,13.57
209.66,5.12,553.67,13.57
209.66,5.12,555.85,13.57
211.14,5.12,553.69,13.42
209.66,5.12,555.15,13.57
209.65,5.12,554.80,13.57
209.64,5.12,555.11,13.57
211.11,5.20,555.09,13.57
209.62,5.12,554.12,13.56
209.64,5.12,555.11,13.57
211.13,5.12,554.42,13.57
209.65,5.12,555.12,13.49
209.64,5.12,555.09,13.57
211.13,5.12,554.43,13.57
209.65,5.20,555.13,13.57
209.63,5.12,554.22,13.57
209.64,5.12,555.09,13.57
211.09,5.12,555.03,13.56
209.61,5.12,554.25,13.56
209.63,5.12,55.54,1.44
183.13,4.55,0.00,0.07
n/a,n/a,n/a,n/a
