eth0-in,eth0-out,eth1-in,eth1-out
383.49,16.01,195.28,7.94
418.21,14.73,205.41,7.22
416.30,19.05,203.72,9.31
417.85,11.91,205.23,5.85
418.22,18.20,205.42,8.88
416.48,20.43,203.81,10.03
417.81,12.84,204.79,6.28
418.17,23.43,205.39,5.06
416.39,25.94,203.76,4.98
418.55,20.26,205.21,4.98
302.74,8.01,205.27,4.98
416.31,15.59,203.72,7.65
417.76,18.90,205.19,9.24
418.26,10.25,205.28,4.98
416.31,10.17,203.73,5.05
215.52,5.27,205.18,4.98
116.64,5.70,170.21,9.15
417.77,11.40,205.20,5.48
418.24,10.18,203.95,4.98
416.31,10.25,205.20,5.05
54.65,1.37,205.30,4.98
373.90,9.74,203.74,4.98
417.87,10.18,205.24,5.05
418.03,10.18,203.84,4.98
416.31,10.25,205.20,4.98
417.41,10.17,205.20,5.05
417.64,17.02,203.65,4.98
417.79,23.73,205.20,4.98
417.78,18.20,205.20,5.05
417.80,10.25,203.73,4.98
417.78,10.10,206.14,4.98
416.35,10.25,203.73,5.05
417.74,10.25,205.18,4.98
417.77,10.17,205.19,4.98
417.95,10.11,203.81,5.05
416.63,10.25,205.21,4.98
417.77,10.25,205.19,4.98
418.00,10.18,203.83,5.05
416.29,10.17,205.19,4.98
418.71,10.26,203.93,4.98
416.31,10.17,205.20,5.05
418.02,10.25,205.32,4.98
418.07,10.18,203.79,4.98
416.31,10.25,205.20,5.05
417.77,10.17,205.19,4.98
417.79,10.25,203.73,4.98
416.97,10.17,205.20,5.05
417.74,10.24,205.18,4.98
417.78,10.17,203.73,4.98
418.07,10.18,205.34,5.05
416.07,10.25,203.72,4.98
418.03,10.18,205.32,4.98
417.79,10.25,205.20,5.05
418.01,10.18,203.83,4.98
417.49,10.17,205.19,4.98
416.62,10.25,205.36,4.98
417.78,10.17,203.72,5.05
4.76,0.22,205.20,4.98
0.07,0.07,168.44,4.19
n/a,n/a,n/a,n/a
