eth0-in,eth0-out,eth1-in,eth1-out
289.83,11.72,597.19,15.11
277.52,10.75,588.99,14.36
277.53,9.52,590.50,14.43
277.66,12.06,589.30,14.37
277.53,12.12,589.39,14.84
277.54,6.78,588.32,36.66
156.47,4.40,590.43,36.57
277.65,6.79,589.26,34.18
277.70,6.79,589.37,33.48
277.71,6.79,589.39,29.86
277.30,6.79,589.29,14.29
277.74,6.79,589.47,14.37
277.51,6.78,588.02,14.43
277.60,6.78,590.65,14.36
277.65,6.79,589.27,15.22
277.55,6.78,558.06,13.64
278.00,6.79,276.52,6.79
277.59,6.78,447.37,10.54
277.56,10.98,589.08,14.43
277.61,16.27,562.60,13.71
277.56,17.32,592.03,14.00
277.56,17.23,431.10,10.54
277.68,13.53,297.98,10.97
277.56,13.57,590.55,28.79
277.56,8.30,589.07,17.53
277.55,6.78,588.86,14.36
277.67,6.71,589.30,14.44
277.57,7.36,589.51,15.52
277.58,6.78,589.11,14.36
277.57,6.78,589.95,14.43
277.53,6.78,589.01,14.36
277.60,6.78,589.91,14.36
277.65,6.79,589.27,14.44
277.66,6.79,589.29,14.44
277.57,6.78,589.41,14.43
277.57,6.78,589.09,14.36
277.58,6.78,588.94,14.36
277.66,6.79,589.28,14.44
277.55,6.78,590.00,14.36
277.57,6.78,574.65,14.14
277.58,8.66,0.00,0.00
31.07,1.37,0.14,0.08
