eth0-in,eth0-out,eth1-in,eth1-out
599.33,15.97,209.82,8.76
587.53,14.36,197.81,7.29
589.11,14.43,197.85,7.65
589.08,14.36,197.84,6.71
589.05,14.75,196.35,9.60
587.55,36.48,198.41,7.07
589.05,36.57,197.83,4.83
588.44,20.55,197.86,4.84
589.08,25.98,197.84,8.73
587.67,23.67,196.35,7.87
589.06,22.95,197.83,4.83
514.29,16.09,197.82,5.63
589.52,14.44,197.99,4.84
588.53,15.82,198.03,5.27
292.27,7.21,197.80,4.83
181.58,4.98,196.34,4.83
197.81,4.83,197.81,4.83
432.55,10.25,197.82,4.83
589.08,14.36,197.84,4.83
588.23,14.36,197.83,4.83
589.04,14.36,197.82,8.83
450.29,11.04,197.83,12.28
589.66,14.23,196.55,12.20
587.76,14.79,197.81,7.38
589.41,14.51,197.95,4.91
587.58,14.36,197.83,4.83
589.03,14.43,197.82,4.83
589.07,14.36,197.77,4.83
587.57,14.36,196.35,4.76
589.03,14.36,197.82,4.83
589.43,14.43,197.81,4.83
587.56,14.36,197.82,4.83
589.47,14.43,197.83,4.83
588.93,14.28,197.79,4.83
588.31,14.43,197.82,4.83
587.58,14.36,197.83,4.83
589.53,14.43,196.37,4.84
589.03,14.36,197.82,4.83
587.55,14.43,197.82,4.83
588.61,14.37,197.92,4.84
589.06,14.36,197.83,4.83
589.38,14.36,197.79,4.83
587.62,14.43,197.84,4.83
589.06,14.36,197.83,4.76
48.72,1.23,196.35,4.83
