eth0-in,eth0-out,eth1-in,eth1-out
352.01,14.33,513.29,13.03
338.08,13.42,501.96,12.27
338.11,11.84,501.99,12.27
339.56,15.23,501.96,12.27
338.08,8.30,503.44,12.34
338.06,15.87,500.89,14.28
339.60,16.60,503.49,30.91
338.08,10.61,501.95,16.38
338.10,8.23,501.98,12.20
224.40,7.37,502.30,12.34
110.71,3.25,157.95,4.40
338.08,9.45,502.38,14.07
339.57,8.30,501.97,12.27
338.45,8.30,501.94,12.19
338.07,8.23,501.94,12.27
339.61,8.30,502.03,12.27
337.36,8.23,501.94,12.19
339.60,8.30,460.76,10.97
338.11,8.30,502.00,12.27
339.56,8.30,501.95,12.27
338.08,12.42,501.95,12.27
338.80,9.81,503.37,12.46
338.09,8.23,501.97,28.60
339.55,8.30,501.94,28.51
273.39,7.29,501.99,22.21
338.07,8.30,501.94,12.27
338.07,8.23,501.94,12.27
339.57,8.30,502.31,12.27
338.06,8.30,501.93,12.27
338.12,8.23,503.49,12.27
339.56,8.30,501.96,12.34
338.08,8.30,501.30,12.27
338.08,8.23,503.43,12.27
339.56,8.30,502.16,12.27
338.11,8.30,501.99,12.27
339.60,8.30,501.07,12.27
338.17,8.23,503.56,12.27
338.15,8.30,502.06,12.27
339.50,8.22,317.98,7.86
180.18,4.55,0.14,0.08
