eth0-in,eth0-out,eth1-in,eth1-out
406.92,11.28,83.79,4.59
395.60,9.60,70.85,2.31
394.20,9.67,70.87,2.67
395.67,9.67,70.87,3.25
394.26,9.67,69.40,1.66
395.65,9.67,70.86,1.80
395.60,9.67,70.85,1.73
394.19,9.60,70.87,1.80
396.16,18.51,69.39,3.39
394.17,24.47,31.00,1.52
395.65,24.57,0.00,0.00
395.67,24.57,0.00,0.00
394.18,24.47,72.34,3.54
395.27,23.51,69.39,2.60
395.68,22.48,70.87,1.80
395.58,22.39,70.85,1.73
394.18,22.47,70.86,1.73
394.98,22.35,70.86,1.73
395.66,22.47,69.39,1.73
395.75,22.40,70.88,1.73
394.16,22.47,70.86,1.73
395.71,19.21,70.87,1.73
395.63,9.60,70.86,1.73
394.18,9.67,69.39,1.66
277.51,6.78,70.85,1.73
116.63,4.11,70.86,1.73
138.79,3.90,70.87,1.73
395.64,9.67,70.86,1.73
382.83,9.24,69.86,1.73
106.30,3.46,70.86,1.73
104.82,3.39,70.86,1.73
148.36,4.11,69.39,1.73
395.65,9.67,70.86,1.73
395.64,9.67,70.86,1.73
147.63,4.26,70.86,1.73
174.20,6.28,70.86,2.02
394.17,9.67,69.39,1.73
395.67,9.67,70.87,1.73
395.83,11.98,70.89,2.09
393.94,17.75,70.86,3.10
395.67,9.67,70.87,1.73
395.67,9.67,69.39,1.66
208.16,5.12,70.86,1.80
32.48,1.37,70.86,1.73
211.11,5.84,70.86,1.80
395.96,9.60,69.44,1.73
374.97,9.24,70.86,1.73
106.29,3.46,70.86,1.73
106.29,3.46,70.86,1.73
116.63,3.39,70.86,1.66
395.65,9.74,69.39,1.73
395.79,9.60,70.89,1.73
128.43,3.90,70.86,1.73
127.32,3.75,70.88,1.73
395.73,9.67,70.88,1.73
394.19,9.60,69.39,1.73
165.34,4.69,70.86,1.73
106.29,3.46,70.86,1.73
106.29,3.46,70.86,1.73
106.32,3.46,69.40,1.73
389.75,9.31,70.86,1.73
395.65,9.67,70.86,1.73
366.10,8.95,70.86,1.73
344.18,8.59,70.86,1.73
395.66,9.67,69.39,1.73
395.64,9.67,70.86,1.73
394.16,9.67,70.86,1.80
277.54,7.07,70.86,1.73
106.27,3.46,70.85,1.73
103.34,3.39,69.39,1.66
104.82,3.39,70.86,1.73
371.81,12.06,70.89,2.31
394.33,9.67,70.89,1.73
396.08,9.61,70.94,1.73
280.69,7.22,69.43,1.73
218.74,5.63,70.87,1.73
395.84,9.67,70.90,1.80
394.17,9.67,70.86,1.73
328.03,8.16,69.45,1.66
104.82,3.39,70.86,1.73
104.81,3.39,70.86,1.73
106.29,3.46,70.86,1.73
106.38,3.47,70.92,1.73
106.29,3.46,69.38,1.73
169.78,4.55,70.87,1.73
395.64,9.67,70.86,1.73
317.40,7.94,70.86,1.73
103.34,3.39,69.39,1.66
371.65,11.11,70.86,2.16
395.70,9.60,70.87,1.73
394.13,9.67,70.86,1.80
395.66,9.67,70.86,1.73
394.62,9.68,69.47,1.73
395.49,9.67,70.87,1.73
298.22,7.29,70.86,1.73
34.78,1.44,70.85,1.73
0.14,0.08,35.50,1.52
