eth0-in,eth0-out,eth1-in,eth1-out
108.40,5.16,446.10,16.34
93.00,4.33,442.86,18.25
94.48,2.31,441.40,10.82
94.48,3.17,442.88,14.79
94.48,4.62,442.89,21.65
94.48,3.82,442.87,18.11
94.47,2.60,442.82,12.19
36.91,1.08,442.91,22.35
45.76,1.66,441.37,27.49
94.48,2.89,443.42,26.76
94.49,4.62,442.91,25.16
94.51,4.62,442.99,25.16
94.50,4.62,442.96,25.08
94.48,4.04,442.86,26.80
94.55,2.53,441.71,17.91
93.41,2.31,443.07,10.76
94.48,2.31,442.88,10.82
94.48,2.31,101.86,2.53
94.47,2.31,162.73,4.55
94.48,2.31,374.96,9.16
94.48,2.31,94.48,2.31
94.48,2.31,94.48,2.31
94.49,2.31,156.49,3.54
93.09,2.31,443.28,10.83
94.47,2.31,442.83,10.75
94.53,2.31,442.68,10.83
94.47,2.31,442.85,10.82
94.47,2.31,128.43,3.17
94.48,2.31,94.48,2.31
94.56,2.31,119.67,2.60
94.47,2.31,441.33,10.82
94.48,2.31,442.88,10.82
94.48,2.31,171.25,4.19
94.56,2.31,258.42,6.07
93.09,2.24,443.27,10.83
94.48,2.31,377.93,9.24
94.48,2.31,94.48,2.31
94.49,2.31,345.47,8.15
94.48,2.31,442.89,10.82
94.48,2.31,369.05,9.02
94.48,2.31,94.48,2.31
94.48,2.31,94.48,2.31
94.49,2.31,277.27,6.49
94.48,2.31,442.88,10.82
94.58,2.31,362.05,8.81
93.00,2.31,450.22,10.68
94.48,2.31,441.41,10.82
94.49,2.31,328.07,7.72
94.53,2.31,443.11,10.83
94.48,2.31,422.21,10.32
94.48,2.31,94.48,2.31
94.47,2.31,94.47,2.31
94.48,2.31,94.48,2.31
94.48,2.31,444.34,10.53
94.48,2.31,442.88,10.82
94.59,2.24,443.83,10.84
93.00,2.31,441.37,10.82
94.48,2.31,442.88,10.82
94.50,2.31,135.84,2.96
94.56,2.31,443.25,10.83
94.48,2.31,442.86,10.82
94.48,2.31,162.39,3.97
94.48,2.31,94.48,2.31
94.48,2.31,94.48,2.31
94.46,2.38,419.34,10.24
94.48,2.31,442.87,10.82
94.55,2.31,441.73,10.83
93.01,2.31,442.89,10.82
94.55,2.31,443.52,10.83
94.47,2.31,442.85,10.82
94.55,2.31,292.52,7.15
94.48,2.31,94.48,2.31
94.48,2.31,94.48,2.31
94.48,2.31,94.48,2.31
94.47,2.31,94.47,2.31
94.48,2.31,443.92,10.68
94.47,2.31,442.84,10.82
94.51,2.24,320.44,7.79
93.01,2.31,325.37,7.65
94.48,2.31,442.88,10.82
94.48,2.31,239.15,5.84
94.48,2.31,94.48,2.31
94.48,2.31,94.48,2.31
94.48,2.31,94.48,2.31
94.58,2.31,94.58,2.31
94.48,2.31,94.48,2.31
94.48,2.31,94.48,2.31
94.48,2.31,156.48,3.54
94.55,2.31,240.95,5.92
93.01,2.31,0.00,0.00
94.48,3.32,0.00,0.00
94.48,5.87,0.00,0.00
94.48,5.87,0.00,0.00
94.48,5.87,0.00,0.00
94.49,5.87,0.00,0.00
17.72,1.07,0.00,0.00
84.32,1.82,143.19,4.11
