eth0-in,eth0-out,eth1-in,eth1-out
154.77,6.89,409.73,16.70
141.72,5.41,398.58,15.37
141.73,5.48,398.61,15.44
141.70,5.56,400.02,15.80
141.72,4.04,398.60,11.26
140.24,6.85,400.06,19.55
141.72,6.93,398.84,19.48
141.72,4.11,398.58,20.63
137.30,3.39,400.09,24.84
103.34,3.10,398.58,23.63
141.77,3.46,400.22,22.64
141.73,3.46,398.61,22.73
141.72,4.62,398.58,22.64
141.71,6.93,400.02,20.48
142.27,6.93,398.59,22.03
141.74,5.85,400.12,24.75
140.25,3.46,398.62,24.84
141.72,3.46,398.97,16.61
141.73,3.46,398.61,9.74
141.73,3.46,400.10,9.74
141.72,3.46,265.72,6.49
141.72,3.46,359.00,8.51
141.72,3.46,398.59,9.74
141.72,3.46,302.64,7.36
141.73,3.46,141.73,3.46
141.77,3.46,159.49,3.54
141.87,3.39,399.01,9.75
140.31,3.46,398.77,9.75
141.73,3.46,398.94,9.81
141.71,3.46,398.55,9.74
141.71,3.46,202.24,4.91
141.74,5.09,234.76,5.34
141.72,8.05,398.59,9.74
141.73,8.05,398.61,9.74
141.72,8.05,357.25,8.66
141.72,8.05,283.44,6.93
141.83,8.06,324.46,7.58
140.28,3.95,398.68,9.74
141.71,3.46,398.56,9.74
141.72,3.46,400.34,9.74
141.72,3.46,398.59,9.74
141.72,3.46,398.59,9.74
141.71,3.46,218.48,5.41
141.71,3.46,0.00,0.00
141.73,3.46,377.96,9.81
141.85,3.47,399.31,9.75
141.71,3.46,398.55,9.74
141.83,3.47,398.90,9.75
140.25,3.46,400.07,9.74
141.73,3.46,398.61,9.81
141.75,3.46,156.99,4.40
141.83,3.47,400.39,9.75
141.78,3.46,398.75,9.82
141.81,3.47,353.04,8.23
141.72,3.46,398.57,9.81
141.72,3.46,398.59,9.67
141.80,3.47,400.41,9.82
140.23,3.39,398.54,9.74
141.72,3.46,394.16,9.45
141.72,3.61,400.07,9.96
141.73,3.46,398.61,9.81
141.72,3.46,398.81,9.74
141.72,3.46,400.07,9.81
141.72,3.46,398.58,9.74
141.86,3.47,400.07,9.68
141.72,3.46,398.59,9.81
141.73,3.46,398.62,9.74
141.75,3.46,151.72,3.75
130.13,3.25,0.07,0.07
n/a,n/a,n/a,n/a
