eth0-in,eth0-out,eth1-in,eth1-out
459.60,17.70,70.15,3.00
448.87,17.32,57.58,2.17
447.32,15.51,56.10,1.95
448.77,10.97,56.10,1.44
448.80,19.34,57.58,2.53
449.17,21.88,56.15,2.74
447.31,18.69,57.57,2.38
448.89,10.97,56.11,1.37
448.83,23.75,57.58,1.37
448.78,27.86,55.72,1.44
447.81,27.80,57.64,1.44
448.79,27.86,56.10,1.44
448.06,26.70,56.10,1.95
448.78,25.49,56.10,1.37
449.17,23.41,57.62,1.37
447.31,10.97,56.10,1.44
448.79,10.97,57.58,1.44
448.78,10.97,56.10,1.37
448.83,23.20,57.58,1.44
157.97,8.96,56.10,1.37
304.11,8.01,56.10,1.37
448.78,10.97,57.57,1.37
344.36,13.64,56.40,2.02
448.78,21.94,57.57,2.81
448.80,21.94,56.10,2.74
448.81,21.36,56.10,2.67
448.83,10.90,57.58,1.37
447.28,10.97,56.10,1.44
181.84,4.69,57.59,1.44
447.35,10.97,56.10,1.37
447.31,10.90,57.57,1.37
84.22,2.74,56.14,1.37
249.49,7.58,57.57,1.52
448.79,10.97,56.10,1.37
448.79,11.91,56.10,1.52
447.59,10.97,57.57,1.44
448.78,12.92,56.10,1.59
448.79,10.97,57.57,1.44
401.54,9.81,56.10,1.37
94.49,3.39,57.58,1.37
397.02,9.60,56.10,1.37
448.80,10.97,57.58,1.44
112.20,3.32,56.10,1.37
84.15,2.74,57.57,1.37
357.48,8.66,56.13,1.37
448.98,10.97,56.12,1.44
215.53,5.63,57.57,1.37
115.95,3.25,56.11,1.37
447.33,10.90,57.58,1.44
449.23,10.98,56.15,1.37
370.57,9.16,57.58,1.44
84.15,2.74,56.10,1.37
84.15,2.74,56.10,1.37
282.00,6.93,57.58,1.44
447.32,10.97,56.10,1.37
239.65,6.06,57.58,1.37
447.32,10.90,56.10,1.37
448.77,10.97,57.57,1.44
280.49,6.85,56.10,1.37
448.79,10.97,57.58,1.37
447.32,10.97,56.10,1.37
304.10,7.65,57.57,1.37
87.13,2.82,56.12,1.44
84.18,2.74,56.12,1.37
356.08,10.90,57.58,1.73
449.13,10.98,56.14,1.37
447.28,10.97,57.57,1.37
449.49,10.97,56.13,1.37
448.78,10.97,57.57,1.44
447.29,10.97,56.10,1.37
100.39,3.32,56.10,1.37
84.15,2.74,57.57,1.37
85.62,2.81,56.10,1.37
87.10,2.81,57.58,1.44
84.15,2.74,56.10,1.37
320.36,7.79,57.58,1.37
448.80,10.90,56.10,1.37
109.25,3.32,57.58,1.44
403.93,9.74,56.10,1.37
449.21,10.91,56.15,1.37
435.49,10.68,57.57,1.37
85.63,2.81,56.10,1.37
87.09,2.81,57.57,1.44
236.21,5.99,56.10,1.37
448.77,10.97,57.57,1.37
449.00,10.90,56.12,1.37
133.10,4.55,57.58,1.52
65.19,2.74,56.10,1.44
0.07,0.07,37.05,1.88
