eth0-in,eth0-out,eth1-in,eth1-out
329.09,9.18,542.03,22.91
317.39,7.72,534.40,21.79
317.67,7.80,534.87,17.04
317.33,7.72,532.82,26.11
315.95,7.72,534.75,14.29
298.47,7.37,534.89,29.28
63.49,2.09,534.50,33.19
315.93,7.72,534.43,32.08
317.40,7.79,534.42,30.34
317.24,7.72,532.96,30.27
317.75,7.80,535.50,22.34
317.37,10.39,532.89,17.53
315.95,7.72,534.46,13.06
317.70,7.79,534.43,26.86
317.73,7.66,534.26,17.21
316.22,7.80,534.92,13.00
317.40,7.72,532.94,13.06
317.40,9.58,534.42,13.06
317.60,19.63,535.02,12.92
315.92,19.54,534.40,13.06
317.40,18.03,73.81,1.88
317.36,9.56,460.73,11.83
317.41,7.72,534.44,13.06
317.57,7.72,534.93,13.07
315.92,7.79,534.42,13.06
317.38,7.72,532.90,13.06
317.40,7.79,534.41,13.06
317.33,7.72,534.30,12.99
317.40,7.79,534.41,13.06
316.20,7.73,534.89,13.07
317.34,7.72,532.83,13.06
317.40,7.79,534.42,13.06
317.41,7.72,534.43,13.06
317.42,7.79,534.45,13.06
315.93,7.72,534.42,13.06
317.43,7.72,534.46,13.06
317.41,7.79,532.95,12.99
317.40,7.72,534.41,13.06
317.35,7.79,534.32,13.06
54.62,1.37,30.74,0.87
