eth0-in,eth0-out,eth1-in,eth1-out
445.57,12.15,326.74,13.95
434.03,10.61,315.92,12.56
434.03,10.61,314.45,9.81
433.99,10.61,315.90,15.44
435.52,10.68,315.93,8.88
434.04,10.61,314.46,10.82
434.06,10.61,315.95,15.44
434.41,24.07,13.29,0.65
434.14,26.95,0.00,0.00
434.17,27.05,14.77,0.72
433.30,25.55,314.44,7.94
434.04,24.66,315.94,7.72
434.02,24.65,315.92,7.72
435.53,15.00,315.47,7.72
432.90,10.54,314.70,7.65
435.54,10.68,315.95,7.72
129.91,3.17,315.92,7.72
121.05,3.54,314.45,7.72
434.04,10.39,315.55,17.85
313.27,7.66,316.23,18.57
346.93,9.02,314.45,19.62
434.03,10.61,315.26,16.21
434.06,10.61,315.95,7.72
434.23,10.61,316.07,7.65
434.06,10.61,314.48,7.72
434.56,21.50,315.94,3.18
434.05,24.66,100.90,0.72
434.04,24.65,0.00,0.00
434.34,10.97,321.83,8.44
433.95,10.61,315.87,7.72
434.01,10.61,314.44,7.72
435.58,10.61,315.98,7.72
432.69,10.61,314.55,7.65
435.56,10.61,315.97,7.72
434.38,10.62,316.18,7.73
434.19,10.61,314.56,7.72
434.22,10.61,316.06,7.72
434.11,10.61,314.50,7.65
434.06,10.61,315.95,7.72
434.33,10.61,316.15,7.73
434.27,10.61,314.62,7.73
434.25,10.61,316.09,7.72
434.19,10.61,314.56,7.65
434.20,10.61,316.05,7.72
434.17,10.61,314.55,7.72
434.20,10.61,316.05,7.72
248.91,6.21,7.46,0.29
