eth0-in,eth0-out,eth1-in,eth1-out
247.32,10.80,559.03,22.99
234.73,8.95,547.71,21.07
234.73,7.29,549.19,17.03
234.75,11.40,549.23,26.70
234.94,8.52,549.66,20.00
234.73,5.70,548.81,26.63
152.21,3.83,549.73,34.04
218.48,10.68,549.16,33.21
234.96,10.62,548.99,31.21
234.71,5.77,549.14,31.19
234.71,5.70,549.07,19.55
234.94,5.71,548.19,13.36
234.71,5.84,549.13,13.78
233.25,5.70,549.18,30.24
234.83,5.77,549.78,31.21
234.71,5.70,547.77,28.62
234.75,5.70,549.22,13.42
234.74,8.37,549.21,19.56
234.71,6.28,550.15,14.72
234.68,5.70,112.18,2.81
234.73,5.77,0.00,0.00
234.71,5.70,382.33,9.60
234.85,5.78,459.35,11.26
234.79,5.70,233.32,5.70
233.23,12.19,547.22,13.06
234.74,13.33,361.70,8.88
234.73,13.33,0.00,0.00
234.89,13.34,488.99,12.13
234.75,13.33,547.75,13.28
234.71,13.32,218.47,5.27
234.73,9.71,335.54,10.68
234.73,5.77,549.18,13.64
234.74,5.77,549.20,13.35
234.93,5.71,549.62,13.36
233.29,5.70,549.26,13.42
234.71,5.77,547.67,13.42
234.75,5.70,549.22,13.42
234.75,5.77,549.22,13.42
234.74,5.70,549.20,13.42
234.72,5.77,549.16,13.42
234.71,5.70,549.14,13.42
234.98,5.78,549.76,13.36
234.92,5.70,548.15,13.43
234.70,5.70,549.12,13.42
233.25,5.77,549.18,13.42
234.73,5.70,549.19,13.42
234.73,5.77,203.71,5.05
22.22,0.58,0.00,0.07
