eth0-in,eth0-out,eth1-in,eth1-out
339.36,13.24,588.45,22.69
326.26,12.12,578.70,21.57
326.30,14.36,580.25,25.55
326.32,9.45,578.82,16.82
326.57,15.95,578.79,28.29
326.26,13.57,578.37,32.39
326.28,8.01,580.22,36.02
327.81,8.01,579.25,33.03
326.27,7.94,578.72,14.14
326.27,8.01,579.40,14.22
326.25,7.94,578.70,17.79
327.11,11.69,578.73,20.57
326.26,7.94,200.13,4.98
326.29,8.31,371.44,9.67
326.27,18.53,578.72,13.93
326.25,19.00,382.35,9.96
327.76,15.85,578.74,15.66
326.27,7.94,578.22,14.14
326.28,8.01,580.12,14.14
326.29,7.94,177.17,4.98
326.28,8.01,580.22,14.14
327.74,16.35,579.18,14.14
326.44,18.63,579.03,13.93
326.48,18.55,579.10,14.08
326.65,17.12,291.54,7.66
326.46,8.01,579.06,14.15
326.45,7.94,579.04,14.15
326.52,8.02,579.16,14.15
326.47,7.94,579.07,14.15
326.44,8.01,579.02,14.15
326.25,7.94,578.68,14.14
326.26,8.01,578.70,14.14
326.25,7.94,578.69,14.14
327.82,8.01,580.33,14.22
326.49,7.94,579.12,14.08
326.26,8.01,578.70,14.21
326.24,8.01,578.66,14.14
326.26,7.94,578.70,14.14
31.14,0.87,34.92,0.94
