eth0-in,eth0-out,eth1-in,eth1-out
599.31,15.97,288.94,11.72
590.46,14.43,277.52,10.82
589.29,14.37,277.66,10.11
589.30,14.44,277.67,10.76
589.07,14.43,278.78,13.57
589.06,30.56,237.69,6.64
589.95,36.58,0.00,0.00
589.58,36.61,56.15,1.95
589.16,34.94,277.60,6.78
589.40,33.48,277.71,6.79
589.33,33.48,277.68,6.79
588.82,30.26,277.07,6.78
589.05,36.57,279.02,6.78
590.14,33.82,277.56,6.78
589.13,14.36,277.58,6.78
588.45,14.36,277.57,6.78
156.48,3.90,277.54,6.78
98.96,2.96,277.69,6.79
589.07,14.43,277.56,6.78
589.48,13.93,277.59,15.10
428.11,10.39,277.54,16.86
376.88,9.82,277.79,10.15
589.02,14.36,277.53,6.78
454.68,11.18,276.92,6.85
453.90,11.69,277.56,6.78
589.08,14.29,277.56,6.78
590.54,14.36,277.55,6.78
588.34,14.43,277.55,6.78
588.99,14.36,277.52,6.78
590.54,14.43,277.55,6.78
588.98,14.43,277.51,6.78
589.05,14.36,277.55,6.78
589.04,14.43,277.54,6.78
590.50,14.36,277.53,6.78
589.20,14.44,277.62,6.78
589.45,14.37,277.74,6.79
589.35,14.44,277.69,6.79
589.38,14.37,277.70,6.79
589.37,14.44,277.70,6.79
330.75,8.23,276.24,6.79
