eth0-in,eth0-out,eth1-in,eth1-out
563.71,15.04,221.93,9.62
553.59,13.57,209.63,8.15
555.13,13.57,209.65,6.57
555.12,13.57,211.12,9.89
555.07,13.57,209.63,8.08
555.12,22.80,210.38,5.12
554.38,34.46,87.10,2.16
555.13,34.47,0.00,0.00
553.58,32.92,115.15,5.63
555.08,31.52,209.63,10.25
555.08,31.53,209.63,6.57
555.08,20.06,211.11,5.12
555.08,31.69,209.92,5.20
555.11,34.47,209.64,5.12
554.00,20.60,209.64,5.12
555.09,13.57,211.11,5.12
494.11,12.70,209.62,5.48
555.11,14.65,209.64,5.56
391.22,9.52,211.11,5.12
209.64,5.12,209.64,5.12
454.71,10.82,209.64,5.12
555.20,14.00,211.15,5.34
554.25,13.57,209.64,5.12
339.59,8.95,209.66,6.28
553.62,13.42,209.64,11.91
555.04,13.42,211.09,11.99
246.53,6.57,209.63,11.91
419.26,10.25,209.63,11.91
533.24,12.63,211.13,11.98
462.10,13.71,211.12,8.82
555.13,13.57,209.65,5.12
555.10,13.49,209.64,5.12
327.08,8.59,209.63,5.12
553.61,13.57,211.11,5.20
555.09,13.57,209.63,5.12
555.06,13.56,209.62,5.12
555.32,13.57,211.20,5.13
555.03,13.56,209.61,5.12
554.73,13.50,209.80,5.13
553.56,13.56,209.61,5.12
555.09,13.57,211.11,5.20
554.54,13.56,209.61,5.12
555.07,13.49,209.63,5.12
555.09,13.49,211.11,5.12
554.91,13.50,209.68,5.12
555.38,13.50,209.74,5.13
555.01,13.56,211.08,5.12
11.14,0.36,209.64,5.20
0.07,0.07,6.05,0.36
