eth0-in,eth0-out,eth1-in,eth1-out
474.31,12.65,313.70,12.38
466.55,11.40,302.66,12.27
465.30,11.41,302.81,9.31
465.14,11.33,302.71,14.80
465.13,11.40,302.70,8.37
466.07,11.41,302.75,10.54
465.03,20.19,249.49,12.27
465.42,28.96,0.00,0.00
466.72,28.98,0.00,0.00
465.50,26.59,294.08,8.60
465.07,26.42,302.66,7.36
465.23,26.43,302.77,7.44
466.75,14.66,302.66,7.44
465.32,11.34,302.83,7.36
465.16,11.33,302.72,7.36
465.61,21.96,302.74,7.43
465.13,28.88,302.70,7.36
466.62,25.46,302.74,7.43
465.26,11.41,302.79,7.36
465.08,11.26,302.67,7.43
465.21,11.41,302.76,7.36
376.53,9.74,302.70,7.43
465.02,11.40,301.94,10.30
274.58,6.78,302.63,17.19
87.19,2.74,302.66,15.65
466.47,11.33,302.62,7.36
465.02,11.33,302.63,7.43
465.04,11.40,304.12,7.36
152.05,3.75,301.40,7.43
251.51,6.71,302.63,7.43
466.66,11.33,302.74,7.36
464.98,11.40,304.08,7.43
465.36,11.41,302.85,7.37
466.43,11.34,301.44,7.44
464.99,11.40,302.61,7.36
464.97,11.40,304.08,7.43
466.70,11.41,302.76,7.36
465.17,11.33,302.73,7.43
464.96,11.40,302.69,7.36
466.64,11.33,302.72,7.43
465.10,11.40,302.68,7.36
465.05,11.40,302.65,7.43
466.56,11.40,302.67,7.43
465.01,11.33,302.62,7.36
279.26,6.93,302.64,7.43
0.07,0.07,91.67,2.31
