eth0-in,eth0-out,eth1-in,eth1-out
70.57,3.35,458.46,11.73
56.10,2.74,448.81,11.04
57.57,2.24,448.74,10.97
56.10,1.37,448.80,10.97
57.58,1.37,448.82,10.97
56.10,2.24,447.32,10.97
57.57,2.81,448.79,12.73
56.30,2.74,448.81,27.87
56.10,2.09,448.80,27.86
57.58,1.37,448.81,27.77
56.15,1.37,448.44,27.66
57.58,1.44,447.32,25.49
56.10,1.37,448.79,25.49
57.57,2.45,448.79,22.82
56.10,2.74,448.24,21.94
56.10,2.16,448.76,18.04
57.58,1.52,321.83,8.44
56.15,1.37,0.00,0.00
57.59,1.37,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.44,50.20,1.95
56.11,1.37,423.80,10.10
57.63,1.44,408.60,11.48
56.10,1.44,448.79,10.97
56.10,1.37,447.29,10.90
57.57,1.37,82.67,2.67
56.10,1.37,85.62,2.81
57.61,1.44,441.70,11.48
56.10,1.37,447.31,10.97
57.57,1.44,448.79,10.97
56.10,1.37,135.82,3.90
57.61,1.37,84.20,2.74
56.10,1.73,170.08,7.14
56.11,1.88,448.92,14.80
57.57,1.59,447.31,12.92
56.10,1.37,448.82,10.97
57.61,1.44,449.03,10.97
56.12,1.44,447.47,10.97
57.58,1.37,376.45,9.24
56.10,1.37,0.00,0.00
57.58,1.37,0.00,0.00
56.10,1.44,0.00,0.00
56.10,1.37,304.01,8.01
57.57,1.37,98.91,3.03
56.10,1.44,196.34,4.98
57.57,1.37,448.79,10.97
56.10,1.37,416.30,10.25
57.57,1.44,87.10,2.81
56.10,1.37,423.35,10.10
57.58,1.37,448.83,10.97
56.09,1.37,379.37,9.38
56.10,1.37,85.62,2.81
57.57,1.44,87.10,2.81
56.12,1.37,84.19,2.74
57.58,1.37,84.16,2.74
56.10,1.37,85.62,2.81
57.58,1.44,200.00,5.41
56.10,1.37,448.78,10.97
57.58,1.44,447.70,11.04
56.15,1.37,449.17,10.90
56.10,1.37,448.11,10.97
57.58,1.44,448.81,10.97
56.10,1.37,256.87,6.35
57.57,1.37,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.44,0.00,0.00
56.10,1.37,63.48,2.38
57.58,1.37,84.15,2.74
56.11,1.37,169.79,4.47
57.57,1.37,239.12,6.20
56.14,1.44,87.16,2.82
56.10,1.37,275.35,6.85
57.60,1.37,449.00,10.90
56.10,1.37,295.25,7.50
57.57,1.44,87.10,2.81
56.12,1.37,234.81,5.92
57.63,1.37,449.21,10.98
56.10,1.37,447.29,10.97
56.10,1.37,184.53,4.98
57.57,1.44,87.10,2.81
56.10,1.37,84.15,2.74
57.57,1.37,84.15,2.74
56.10,1.37,85.62,2.81
57.57,1.44,87.10,2.81
56.09,1.37,349.07,8.37
57.57,1.37,447.31,10.97
56.10,1.44,449.52,11.04
57.58,1.37,447.34,10.90
56.10,1.37,448.78,10.97
56.10,1.37,448.81,10.97
57.57,1.44,121.05,3.03
56.10,1.37,0.00,0.00
57.58,1.44,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.37,94.49,3.39
56.10,1.37,132.19,3.61
57.58,1.44,287.91,7.29
56.10,1.37,84.15,2.74
56.10,1.37,200.77,5.05
57.58,1.44,448.81,10.97
56.09,1.37,346.89,8.66
57.58,1.37,84.15,2.74
56.11,1.37,229.30,5.77
57.57,1.44,447.30,10.90
56.10,1.37,448.78,10.97
57.58,1.37,37.60,0.94
56.12,1.37,0.00,0.00
56.10,1.37,0.00,0.00
57.58,1.44,0.00,0.00
56.10,1.37,0.00,0.00
57.57,1.37,0.00,0.00
56.10,1.37,0.00,0.00
57.57,1.44,0.00,0.00
56.10,1.37,0.00,0.00
19.26,0.51,0.07,0.07
