eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
368.47,18.29,358.93,14.99
363.38,11.60,475.64,13.44
364.41,11.37,474.15,13.34
364.95,11.28,475.81,13.20
364.25,11.42,475.84,12.93
364.03,11.54,475.24,13.12
364.28,11.58,474.79,13.28
364.14,11.20,475.29,13.23
363.96,11.32,474.44,13.11
364.34,11.17,475.24,13.12
363.65,11.53,12.22,0.37
364.78,10.76,0.00,0.00
364.83,11.10,0.00,0.00
363.40,10.84,0.00,0.00
364.65,10.90,0.00,0.00
364.87,10.89,0.00,0.00
363.29,10.81,0.00,0.00
364.34,10.66,0.00,0.00
364.14,10.57,0.00,0.00
364.47,10.69,0.00,0.00
364.67,11.11,0.00,0.00
363.50,10.97,0.00,0.00
365.04,10.94,0.00,0.00
363.30,10.95,0.00,0.00
364.45,10.89,0.00,0.00
365.14,10.84,0.00,0.00
364.47,10.72,0.00,0.00
363.13,10.77,0.00,0.00
364.44,10.67,0.00,0.00
364.79,10.83,0.00,0.00
363.76,11.14,0.00,0.00
365.03,10.58,0.00,0.00
363.40,11.27,0.00,0.00
364.55,10.82,0.00,0.00
364.62,10.94,0.00,0.00
363.67,11.02,0.07,0.00
365.11,11.29,0.00,0.00
363.56,10.85,0.00,0.00
365.02,10.72,0.00,0.00
363.93,10.85,0.00,0.00
363.63,10.75,0.00,0.00
365.23,10.87,0.00,0.00
363.33,10.75,0.00,0.00
365.08,11.10,0.00,0.00
364.21,10.77,0.00,0.00
