eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
249.23,21.78,508.12,16.06
316.65,9.54,533.71,15.36
316.93,8.90,534.68,15.90
317.44,8.67,534.00,16.01
316.71,8.63,534.42,16.07
317.33,8.79,533.07,16.14
316.97,9.01,535.17,15.98
317.26,8.68,533.05,16.17
318.07,8.72,535.36,16.07
317.16,8.85,533.14,15.98
315.95,9.84,9.58,0.29
317.21,9.47,0.00,0.00
317.34,9.69,0.00,0.00
317.38,9.59,0.00,0.00
317.14,9.37,0.00,0.00
317.70,9.69,0.00,0.00
316.03,9.28,0.00,0.00
317.32,9.30,0.00,0.00
317.28,9.51,0.00,0.00
317.26,9.66,0.00,0.00
317.74,9.43,0.00,0.00
316.11,9.36,0.00,0.00
317.16,9.52,0.00,0.00
313.34,9.28,0.00,0.00
317.11,9.38,0.00,0.00
316.05,9.53,0.00,0.00
317.50,9.45,0.00,0.00
317.01,9.39,0.00,0.00
299.83,8.94,0.00,0.00
316.00,9.45,0.00,0.00
317.56,9.48,0.00,0.00
317.33,9.42,0.00,0.00
317.69,9.52,0.00,0.00
316.99,9.32,0.00,0.00
316.13,9.50,0.00,0.00
317.46,9.45,0.07,0.00
317.40,9.42,0.00,0.00
317.70,9.44,0.00,0.00
316.44,9.64,0.00,0.00
317.29,9.34,0.00,0.00
316.49,9.43,0.00,0.00
317.72,9.50,0.00,0.00
278.47,8.49,0.00,0.00
317.94,9.35,0.00,0.00
317.47,9.49,0.00,0.00
316.00,9.35,0.00,0.00
317.51,9.40,0.00,0.00
317.79,9.36,0.00,0.00
316.14,9.49,0.00,0.00
317.59,9.67,0.00,0.00
