eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
481.40,25.22,332.68,12.44
501.29,15.70,339.17,9.40
502.58,15.47,338.68,9.19
502.53,15.36,338.50,9.36
502.46,15.75,337.76,9.30
501.71,15.53,339.58,9.21
502.26,15.34,337.50,9.29
502.51,15.28,339.10,9.20
501.90,15.32,338.46,9.23
501.80,15.18,339.27,9.38
502.64,15.48,6.58,0.14
502.73,15.59,0.00,0.00
500.99,15.18,0.00,0.00
502.31,14.92,0.00,0.00
503.27,15.15,0.00,0.00
500.97,15.04,0.00,0.00
502.50,14.82,0.00,0.00
503.05,14.97,0.00,0.00
502.26,15.23,0.00,0.00
501.10,14.99,0.00,0.00
502.34,15.14,0.00,0.00
502.48,14.80,0.00,0.00
502.82,15.01,0.00,0.00
502.27,14.91,0.00,0.00
500.99,15.00,0.00,0.00
502.44,14.92,0.00,0.00
502.89,15.20,0.00,0.00
502.49,14.96,0.00,0.00
501.94,15.12,0.00,0.00
501.14,14.81,0.00,0.00
503.10,15.35,0.00,0.00
502.64,14.85,0.00,0.00
501.95,14.82,0.00,0.00
502.03,14.69,0.00,0.00
501.47,14.36,0.00,0.00
