eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
289.10,15.48,472.51,15.76
317.11,8.94,534.07,16.06
318.40,8.71,533.27,15.97
316.42,8.92,533.96,16.16
316.92,8.78,535.40,15.79
318.01,8.85,534.21,16.31
316.48,8.93,533.98,16.15
317.21,8.81,533.36,15.84
317.16,9.00,535.21,15.71
316.92,8.80,533.52,15.90
317.83,10.19,67.48,1.98
317.27,9.54,0.00,0.00
316.17,9.77,0.00,0.00
317.33,9.52,0.00,0.00
317.19,9.74,0.00,0.00
317.56,9.44,0.00,0.00
317.34,9.51,0.00,0.00
316.03,9.44,0.00,0.00
317.18,9.44,0.00,0.00
317.26,9.45,0.00,0.00
317.29,9.50,0.00,0.00
317.04,9.51,0.00,0.00
314.60,9.62,0.00,0.00
317.59,9.31,0.00,0.00
316.86,9.46,0.00,0.00
317.42,9.55,0.00,0.00
317.33,9.34,0.00,0.00
317.11,9.46,0.00,0.00
317.07,9.17,0.00,0.00
317.13,9.71,0.00,0.00
317.18,9.32,0.00,0.00
317.15,9.26,0.00,0.00
315.96,9.47,0.00,0.00
317.43,9.26,0.00,0.00
317.07,9.54,0.00,0.00
317.30,9.45,0.00,0.00
317.69,9.51,0.00,0.00
317.26,9.23,0.00,0.00
316.21,9.44,0.00,0.00
317.44,9.28,0.00,0.00
317.81,9.43,0.00,0.00
316.17,9.35,0.00,0.00
317.53,9.67,0.00,0.00
317.76,9.36,0.00,0.00
317.23,9.33,0.00,0.00
316.35,9.62,0.00,0.00
317.57,9.57,0.00,0.00
317.41,9.39,0.00,0.00
316.26,9.49,0.00,0.00
