eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
282.38,15.89,115.51,7.92
398.24,11.28,141.76,4.66
380.30,11.53,141.35,4.23
398.86,12.01,142.66,4.02
399.41,11.86,140.82,3.77
398.69,11.78,142.40,3.87
398.70,11.88,141.27,3.88
400.00,11.60,141.62,3.98
398.72,11.86,141.88,3.90
399.84,11.72,141.59,4.05
398.22,11.82,2.72,0.07
400.01,12.16,0.00,0.00
397.95,11.70,0.00,0.00
399.48,12.02,0.00,0.00
399.43,11.75,0.00,0.00
399.29,11.73,0.00,0.00
399.58,11.54,0.00,0.00
398.10,11.83,0.00,0.00
399.40,11.86,0.00,0.00
399.31,11.61,0.00,0.00
399.72,11.62,0.00,0.00
399.39,11.57,0.00,0.00
398.01,11.53,0.00,0.00
399.59,11.75,0.00,0.00
399.36,11.65,0.00,0.00
399.51,11.74,0.00,0.00
399.44,11.90,0.00,0.00
397.96,11.64,0.00,0.00
399.40,11.92,0.00,0.00
399.79,11.70,0.00,0.00
399.49,11.64,0.00,0.00
398.54,11.67,0.00,0.00
399.38,11.65,0.00,0.00
399.58,11.79,0.00,0.00
398.12,11.66,0.00,0.00
400.08,11.65,0.07,0.00
398.44,11.56,0.00,0.00
399.86,11.81,0.00,0.00
398.32,11.54,0.00,0.00
399.43,11.57,0.00,0.00
400.14,11.77,0.00,0.00
398.46,11.83,0.00,0.00
398.70,11.81,0.00,0.00
399.90,11.57,0.00,0.00
398.57,11.61,0.00,0.00
399.92,11.71,0.00,0.00
398.57,11.65,0.00,0.00
400.04,11.84,0.00,0.00
398.94,11.85,0.00,0.00
