eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
364.27,19.08,150.19,6.07
391.27,13.07,141.56,3.42
373.14,11.96,140.01,3.03
585.74,17.10,141.58,4.00
584.31,17.60,140.52,3.81
584.91,17.07,141.31,3.92
586.02,16.97,140.65,3.84
585.18,17.10,140.58,3.99
584.66,17.37,141.33,3.88
584.42,17.32,140.52,3.90
586.14,17.37,2.72,0.07
584.11,17.48,0.00,0.00
586.03,17.20,0.00,0.00
584.66,17.33,0.00,0.00
585.46,17.00,0.00,0.00
584.67,17.43,0.00,0.00
584.46,17.05,0.00,0.00
585.97,17.29,0.00,0.00
584.27,16.97,0.00,0.00
585.78,17.14,0.00,0.00
585.33,16.97,0.00,0.00
584.20,17.03,0.00,0.00
585.74,17.15,0.00,0.00
584.36,17.24,0.00,0.00
585.57,16.97,0.00,0.00
585.64,17.12,0.00,0.00
584.01,17.13,0.00,0.00
586.03,17.36,0.00,0.00
585.03,17.18,0.00,0.00
585.12,17.31,0.00,0.00
584.90,17.07,0.00,0.00
585.31,16.79,0.00,0.00
584.86,17.23,0.00,0.00
585.35,17.74,0.00,0.00
