eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
152.02,12.89,464.37,18.69
141.49,3.95,585.31,17.12
141.38,3.87,583.92,15.01
140.72,3.83,585.01,17.01
140.95,3.89,585.77,17.32
140.16,3.97,585.09,17.24
140.60,3.91,585.45,17.08
141.55,3.89,584.85,17.45
140.41,3.90,584.27,17.18
141.42,3.86,586.10,17.12
140.75,4.60,10.65,0.29
140.93,4.81,0.00,0.00
140.63,4.18,0.00,0.00
139.57,4.41,0.00,0.00
139.38,4.20,0.00,0.00
140.88,4.35,0.00,0.00
140.67,4.40,0.00,0.00
140.70,4.34,0.00,0.00
142.04,4.27,0.00,0.00
140.96,4.38,0.00,0.00
140.87,4.19,0.00,0.00
140.87,4.22,0.00,0.00
140.82,4.43,0.00,0.00
140.92,4.27,0.00,0.00
140.62,4.35,0.00,0.00
140.57,4.37,0.00,0.00
140.72,4.19,0.00,0.00
140.78,4.21,0.00,0.00
140.82,4.25,0.00,0.00
140.66,4.34,0.00,0.00
140.69,4.30,0.00,0.00
140.43,4.21,0.00,0.00
140.80,4.21,0.00,0.00
142.20,4.12,0.00,0.00
140.80,4.46,0.00,0.00
140.86,4.34,0.07,0.00
140.67,4.20,0.00,0.00
140.60,4.19,0.00,0.00
140.84,4.43,0.00,0.00
140.66,4.20,0.00,0.00
140.67,4.14,0.00,0.00
140.81,4.35,0.00,0.00
140.86,4.35,0.00,0.00
141.92,4.19,0.00,0.00
140.87,4.19,0.00,0.00
139.58,4.35,0.00,0.00
142.16,4.18,0.00,0.00
140.65,4.18,0.00,0.00
140.71,4.20,0.00,0.00
140.77,4.18,0.00,0.00
140.66,4.34,0.00,0.00
140.44,4.27,0.00,0.00
141.99,4.30,0.00,0.00
140.85,4.28,0.00,0.00
125.95,3.98,0.00,0.00
140.76,4.25,0.00,0.00
140.80,4.29,0.00,0.00
140.78,4.19,0.00,0.00
140.85,4.38,0.00,0.00
141.88,4.29,0.00,0.00
140.93,4.45,0.00,0.00
140.51,4.41,0.07,0.00
140.76,4.34,0.00,0.00
140.85,4.19,0.00,0.00
140.64,4.28,0.00,0.00
140.50,4.43,0.00,0.00
142.08,4.11,0.00,0.00
140.82,4.37,0.00,0.00
140.87,4.29,0.00,0.00
140.81,4.34,0.00,0.00
140.53,4.37,0.00,0.00
140.60,4.18,0.00,0.00
140.52,4.23,0.00,0.00
140.82,4.19,0.00,0.00
140.74,4.35,0.00,0.00
142.13,4.34,0.00,0.00
140.85,4.35,0.00,0.00
140.54,4.24,0.00,0.00
140.70,4.27,0.00,0.00
140.78,4.21,0.00,0.00
140.90,4.19,0.00,0.00
140.86,4.27,0.00,0.00
140.68,4.13,0.00,0.00
140.69,4.35,0.00,0.00
140.76,4.27,0.00,0.00
140.81,4.19,0.00,0.00
140.93,4.35,0.00,0.00
140.78,4.20,0.00,0.00
140.99,4.28,0.00,0.00
140.76,4.27,0.00,0.00
140.77,4.33,0.00,0.00
142.10,4.24,0.00,0.00
140.75,4.19,0.00,0.00
140.89,4.35,0.00,0.00
140.97,4.27,0.00,0.00
140.87,4.18,0.00,0.00
110.98,3.61,0.00,0.00
140.97,4.27,0.00,0.00
140.86,4.34,0.00,0.00
140.92,4.19,0.00,0.00
140.81,4.18,0.00,0.00
140.84,4.33,0.00,0.00
142.09,4.33,0.00,0.00
120.86,3.77,0.00,0.00
140.75,4.28,0.00,0.00
140.76,4.26,0.00,0.00
140.72,4.20,0.00,0.00
142.22,4.29,0.00,0.00
140.83,4.22,0.00,0.00
140.86,4.18,0.00,0.00
