eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
369.07,18.12,453.87,16.88
364.71,7.91,475.30,14.30
364.47,9.99,474.37,14.52
364.24,10.22,475.90,14.16
363.63,10.14,475.32,14.33
364.66,10.02,474.70,14.36
363.90,10.04,474.43,14.14
363.85,10.24,476.31,14.19
364.44,10.15,475.39,14.21
364.46,10.11,475.22,14.42
364.72,10.88,9.36,0.30
363.32,11.46,0.00,0.00
364.49,11.03,0.00,0.00
364.95,11.07,0.00,0.00
363.31,11.01,0.00,0.00
365.17,10.73,0.00,0.00
364.40,10.66,0.00,0.00
363.19,10.90,0.00,0.00
364.13,10.56,0.00,0.00
364.57,10.84,0.00,0.00
365.02,10.93,0.00,0.00
363.08,10.76,0.00,0.00
364.45,10.66,0.00,0.00
364.40,10.57,0.00,0.00
365.11,11.06,0.00,0.00
364.34,10.62,0.00,0.00
363.13,10.96,0.00,0.00
364.68,10.72,0.00,0.00
364.28,10.75,0.00,0.00
364.87,10.61,0.00,0.00
363.51,10.86,0.00,0.00
364.66,10.69,0.00,0.00
363.52,11.03,0.00,0.00
364.64,10.92,0.00,0.00
364.95,10.61,0.00,0.00
363.75,10.92,0.07,0.00
363.66,10.95,0.00,0.00
365.06,10.86,0.00,0.00
363.78,10.80,0.00,0.00
365.19,10.95,0.00,0.00
363.57,10.87,0.00,0.00
363.89,10.94,0.00,0.00
365.25,10.84,0.00,0.00
364.17,10.74,0.00,0.00
363.68,10.94,0.00,0.00
