eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
282.87,15.45,381.76,16.74
337.88,9.26,502.25,15.68
338.72,9.40,502.23,15.43
338.62,9.21,500.97,15.18
339.39,9.30,503.09,15.30
338.69,9.13,501.56,14.93
337.43,9.47,503.12,15.12
339.68,9.39,500.94,15.06
337.87,9.22,503.39,14.98
338.23,9.20,502.20,15.40
338.99,10.00,10.86,0.43
339.37,10.35,0.00,0.00
338.73,10.05,0.00,0.00
338.63,9.99,0.00,0.00
337.64,10.29,0.00,0.00
338.74,10.01,0.00,0.00
338.91,9.99,0.00,0.00
339.13,10.10,0.00,0.00
337.62,9.91,0.00,0.00
338.76,9.99,0.00,0.00
338.74,10.14,0.00,0.00
339.13,10.00,0.00,0.00
338.66,9.82,0.00,0.00
338.71,10.02,0.00,0.00
338.77,9.96,0.00,0.00
338.65,9.92,0.00,0.00
338.63,9.90,0.00,0.00
338.57,10.00,0.00,0.00
337.48,9.96,0.00,0.00
338.85,9.92,0.00,0.00
339.43,10.06,0.00,0.00
337.48,9.69,0.00,0.00
338.87,9.94,0.00,0.00
339.44,10.07,0.00,0.00
337.66,9.81,0.00,0.00
339.26,9.80,0.00,0.00
339.21,9.77,0.00,0.00
337.78,9.87,0.00,0.00
339.44,10.01,0.00,0.00
337.75,9.83,0.00,0.00
339.36,9.95,0.00,0.00
338.42,9.93,0.00,0.00
337.94,9.75,0.00,0.00
339.63,10.08,0.00,0.00
338.41,10.06,0.00,0.00
337.87,9.83,0.00,0.00
339.43,10.06,0.00,0.00
337.71,9.98,0.00,0.00
