eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
322.01,16.97,393.63,15.00
315.05,8.70,434.19,13.18
315.09,8.69,433.61,12.83
316.36,8.76,434.05,12.99
314.35,8.84,434.89,12.76
315.28,8.82,433.56,12.77
316.14,8.77,434.84,12.72
315.22,8.66,433.80,12.75
315.96,8.59,434.68,12.72
315.65,8.63,433.18,12.83
314.73,9.66,6.86,0.23
316.10,9.53,0.00,0.00
314.29,9.25,0.00,0.00
316.36,9.49,0.00,0.00
314.40,9.31,0.00,0.00
315.68,9.42,0.00,0.00
315.79,9.23,0.00,0.00
315.77,9.51,0.00,0.00
315.41,9.22,0.00,0.00
315.79,9.28,0.00,0.00
314.41,9.24,0.00,0.00
315.54,9.39,0.00,0.00
315.81,9.31,0.00,0.00
315.80,9.24,0.00,0.00
314.52,9.43,0.00,0.00
315.65,9.12,0.00,0.00
315.96,9.51,0.00,0.00
315.74,9.27,0.00,0.00
314.43,9.26,0.00,0.00
315.72,9.23,0.00,0.00
316.10,9.10,0.00,0.00
314.73,9.20,0.00,0.00
315.89,9.32,0.00,0.00
314.50,9.20,0.00,0.00
315.95,9.32,0.00,0.00
315.85,9.38,0.07,0.00
314.63,9.36,0.00,0.00
315.89,9.32,0.00,0.00
316.05,9.44,0.00,0.00
314.65,9.30,0.00,0.00
316.14,9.18,0.00,0.00
314.50,9.24,0.00,0.00
316.45,9.17,0.00,0.00
315.22,9.43,0.00,0.00
314.52,9.16,0.00,0.00
316.33,9.35,0.00,0.00
314.93,9.27,0.00,0.00
316.11,9.30,0.00,0.00
314.78,9.22,0.00,0.00
316.05,9.27,0.00,0.00
314.74,9.31,0.00,0.00
316.18,9.30,0.00,0.00
315.09,9.19,0.00,0.00
